token,token_id,n_occurrences,n_people,pct_people
HEA_ICD10_DM110,24261,146,84,9e-06
HEA_ICD10_DM907A,21602,146,113,1.3e-05
HEA_ICD10_DO294,22998,146,122,1.4e-05
HEA_ICD10_DQ878C,15305,146,12,1e-06
HEA_ICD10_DT042,22729,146,86,1e-05
HEA_ICD10_DT200B,20611,146,116,1.3e-05
HEA_ICD10_DT57,22343,146,133,1.5e-05
HEA_speciale_074115,30334,146,109,1.2e-05
HEA_speciale_215021,28378,146,141,1.6e-05
HEA_speciale_233123,30389,146,111,1.2e-05
HEA_speciale_457437,28628,146,133,1.5e-05
HEA_speciale_467545,31564,146,137,1.5e-05
HEA_speciale_804228,30728,146,145,1.6e-05
EDU_audd_4310,37420,145,145,1.6e-05
EDU_audd_6461,38570,145,82,9e-06
HEA_ICD10_DB303C,20377,145,125,1.4e-05
HEA_ICD10_DB529,17005,145,97,1.1e-05
HEA_ICD10_DD02,22302,145,101,1.1e-05
HEA_ICD10_DH948A,22912,145,52,6e-06
HEA_ICD10_DI52,15967,145,127,1.4e-05
HEA_ICD10_DI63,22120,145,145,1.6e-05
HEA_ICD10_DK918A,21901,145,104,1.2e-05
HEA_ICD10_DL738B,21801,145,97,1.1e-05
HEA_ICD10_DN055,24086,145,65,7e-06
HEA_ICD10_DN895A,22341,145,80,9e-06
HEA_ICD10_DO079,24122,145,113,1.3e-05
HEA_ICD10_DP031B,16501,145,132,1.5e-05
HEA_ICD10_DP742,23243,145,114,1.3e-05
HEA_ICD10_DP808,17577,145,130,1.4e-05
HEA_ICD10_DQ182,17409,145,78,9e-06
HEA_ICD10_DQ240,23641,145,77,9e-06
HEA_ICD10_DQ794,21310,145,18,2e-06
HEA_ICD10_DS021C,22646,145,105,1.2e-05
HEA_ICD10_DT612,20633,145,136,1.5e-05
HEA_ICD10_DT828PM,21819,145,97,1.1e-05
HEA_ICD10_DZ031C3R,22521,145,81,9e-06
HEA_ICD10_DZ082M,19959,145,25,3e-06
HEA_ICD10_DZ902B,22770,145,80,9e-06
HEA_speciale_073213,28238,145,140,1.6e-05
HEA_speciale_095227,30934,145,142,1.6e-05
HEA_speciale_097178,31318,145,127,1.4e-05
HEA_speciale_193603,31302,145,141,1.6e-05
HEA_speciale_614008,31809,145,18,2e-06
HEA_speciale_838215,28706,145,142,1.6e-05
DEM_opr_land_5454,335,144,144,1.6e-05
EDU_udd_3484,35518,144,72,8e-06
EDU_udd_5210,35423,144,72,8e-06
EDU_udd_5593,35207,144,72,8e-06
EDU_udd_6599,34305,144,72,8e-06
HEA_ICD10_07201,23597,144,137,1.5e-05
HEA_ICD10_DA24,23913,144,37,4e-06
HEA_ICD10_DA999,22604,144,129,1.4e-05
HEA_ICD10_DB81,20246,144,116,1.3e-05
HEA_ICD10_DC398,23037,144,83,9e-06
HEA_ICD10_DF0104,22849,144,58,6e-06
HEA_ICD10_DF2380,24724,144,26,3e-06
HEA_ICD10_DG53,19636,144,108,1.2e-05
HEA_ICD10_DG547A,20921,144,89,1e-05
HEA_ICD10_DH475,17762,144,116,1.3e-05
HEA_ICD10_DK225A,22049,144,88,1e-05
HEA_ICD10_DL901,20433,144,101,1.1e-05
HEA_ICD10_DL987A,25816,144,100,1.1e-05
HEA_ICD10_DM091,24429,144,25,3e-06
HEA_ICD10_DN228,21291,144,86,1e-05
HEA_ICD10_DP36,23715,144,121,1.3e-05
HEA_ICD10_DQ214,24456,144,49,5e-06
HEA_ICD10_DQ321B,16050,144,40,4e-06
HEA_ICD10_DQ552E,23531,144,116,1.3e-05
HEA_ICD10_DS025C,22168,144,128,1.4e-05
HEA_ICD10_DS54,22255,144,126,1.4e-05
HEA_ICD10_DT147,18407,144,114,1.3e-05
HEA_ICD10_DT732,22800,144,133,1.5e-05
HEA_ICD10_DT983D3,25842,144,55,6e-06
HEA_atc_C09BB02,10184,144,48,5e-06
HEA_speciale_045152,30583,144,138,1.5e-05
HEA_speciale_046207,27402,144,139,1.5e-05
HEA_speciale_093263,28822,144,136,1.5e-05
HEA_speciale_095246,30874,144,135,1.5e-05
HEA_speciale_099152,30929,144,139,1.5e-05
HEA_speciale_204231,28842,144,131,1.5e-05
HEA_speciale_255003,31967,144,141,1.6e-05
HEA_speciale_440888,31776,144,144,1.6e-05
HEA_speciale_481444,31936,144,140,1.6e-05
HEA_speciale_514206,30871,144,110,1.2e-05
HEA_speciale_64,28468,144,94,1e-05
HEA_speciale_804826,31997,144,52,6e-06
SOC_ger7_3835727,40843,144,74,8e-06
DEM_opr_land_5999,328,143,143,1.6e-05
EDU_audd_3179,37678,143,95,1.1e-05
EDU_audd_3817,39554,143,143,1.6e-05
EDU_audd_6529,37745,143,143,1.6e-05
EDU_audd_6769,37987,143,119,1.3e-05
EDU_audd_7573,36311,143,143,1.6e-05
EDU_audd_7667,37284,143,142,1.6e-05
EDU_disced_70257010,33223,143,108,1.2e-05
HEA_ICD10_0170,20129,143,108,1.2e-05
HEA_ICD10_DA030,23128,143,104,1.2e-05
HEA_ICD10_DA161,18551,143,86,1e-05
HEA_ICD10_DD801B,21051,143,14,2e-06
HEA_ICD10_DE13,21305,143,118,1.3e-05
HEA_ICD10_DF1556,25209,143,22,2e-06
HEA_ICD10_DF165,23995,143,76,8e-06
HEA_ICD10_DG431C,22099,143,58,6e-06
HEA_ICD10_DH060,22853,143,114,1.3e-05
HEA_ICD10_DH134B,25832,143,44,5e-06
HEA_ICD10_DH652A,21843,143,97,1.1e-05
HEA_ICD10_DJ340D,24287,143,89,1e-05
HEA_ICD10_DJ801,23488,143,89,1e-05
HEA_ICD10_DK113C,23286,143,101,1.1e-05
HEA_ICD10_DO150,22879,143,125,1.4e-05
HEA_ICD10_DP839,23583,143,120,1.3e-05
HEA_ICD10_DQ41,20962,143,81,9e-06
HEA_ICD10_DS089,17217,143,133,1.5e-05
HEA_ICD10_DT223B,22419,143,75,8e-06
HEA_ICD10_DT523A,19260,143,97,1.1e-05
HEA_ICD10_DT677,18673,143,138,1.5e-05
HEA_ICD10_DT813A2,20855,143,115,1.3e-05
HEA_ICD10_DZ031XCR,23363,143,75,8e-06
HEA_ICD10_DZ225,22617,143,125,1.4e-05
HEA_ICD10_DZ753,22096,143,140,1.6e-05
HEA_atc_M01AX04,9655,143,104,1.2e-05
HEA_speciale_012638,30919,143,127,1.4e-05
HEA_speciale_032265,30139,143,140,1.6e-05
HEA_speciale_251101,28617,143,92,1e-05
HEA_speciale_440424,28966,143,107,1.2e-05
HEA_speciale_443048,27913,143,137,1.5e-05
HEA_speciale_482332,30714,143,139,1.5e-05
LAB_db07_62000,3817,143,22,2e-06
EDU_audd_3229,37915,142,142,1.6e-05
EDU_audd_8282,38312,142,83,9e-06
EDU_audd_8510,39505,142,142,1.6e-05
EDU_audd_8916,39483,142,142,1.6e-05
EDU_udd_2470,34586,142,71,8e-06
EDU_udd_5698,35343,142,71,8e-06
EDU_udd_5920,34747,142,71,8e-06
EDU_udd_7850,35304,142,70,8e-06
HEA_ICD10_DB301A,18766,142,125,1.4e-05
HEA_ICD10_DC300B,24191,142,46,5e-06
HEA_ICD10_DD470B,18788,142,61,7e-06
HEA_ICD10_DF1300,23141,142,115,1.3e-05
HEA_ICD10_DF2311,25253,142,14,2e-06
HEA_ICD10_DG312A,21524,142,102,1.1e-05
HEA_ICD10_DH214A,16828,142,60,7e-06
HEA_ICD10_DN138A,13726,142,71,8e-06
HEA_ICD10_DN21,20353,142,138,1.5e-05
HEA_ICD10_DN512F,22909,142,121,1.3e-05
HEA_ICD10_DQ218B,22749,142,44,5e-06
HEA_ICD10_DQ429,23474,142,66,7e-06
HEA_ICD10_DQ447,19090,142,55,6e-06
HEA_ICD10_DR845,22905,142,109,1.2e-05
HEA_ICD10_DT050,21286,142,139,1.5e-05
HEA_ICD10_DT12,23784,142,139,1.5e-05
HEA_ICD10_DZ61,23562,142,86,1e-05
HEA_speciale_093226,31386,142,140,1.6e-05
HEA_speciale_443047,28429,142,141,1.6e-05
SOC_ger7_1283505,41261,142,130,1.4e-05
EDU_audd_4081,37779,141,141,1.6e-05
EDU_audd_4518,37302,141,141,1.6e-05
EDU_audd_5094,37772,141,141,1.6e-05
EDU_audd_5256,38326,141,73,8e-06
EDU_audd_5856,37469,141,141,1.6e-05
EDU_audd_6357,38010,141,141,1.6e-05
EDU_course_Marketing,32160,141,45,5e-06
HEA_ICD10_DB330,18057,141,122,1.4e-05
HEA_ICD10_DD173A,22973,141,113,1.3e-05
HEA_ICD10_DE725,23236,141,96,1.1e-05
HEA_ICD10_DI430,21627,141,112,1.2e-05
HEA_ICD10_DL70,21434,141,102,1.1e-05
HEA_ICD10_DM238A,23254,141,101,1.1e-05
HEA_ICD10_DN08,20076,141,75,8e-06
HEA_ICD10_DN981C,17305,141,60,7e-06
HEA_ICD10_DN989,15398,141,125,1.4e-05
HEA_ICD10_DO441A,23775,141,93,1e-05
HEA_ICD10_DQ825A,24206,141,62,7e-06
HEA_ICD10_DR823,18787,141,120,1.3e-05
HEA_ICD10_DS836B,19473,141,119,1.3e-05
HEA_ICD10_DT638,23111,141,131,1.5e-05
HEA_ICD10_DT794,19652,141,133,1.5e-05
HEA_ICD10_DZ031AR,22844,141,100,1.1e-05
HEA_ICD10_DZ081A,22379,141,109,1.2e-05
HEA_ICD10_DZ442,19635,141,103,1.1e-05
HEA_speciale_234122,30638,141,123,1.4e-05
HEA_speciale_443004,28937,141,71,8e-06
HEA_speciale_443572,29412,141,138,1.5e-05
HEA_speciale_445291,30921,141,139,1.5e-05
HEA_speciale_467633,31498,141,132,1.5e-05
HEA_speciale_481173,31746,141,80,9e-06
HEA_speciale_514503,30523,141,18,2e-06
HEA_speciale_594025,31873,141,29,3e-06
HEA_speciale_804521,28705,141,129,1.4e-05
LAB_nace_652315,4695,141,35,4e-06
EDU_audd_6084,38410,140,88,1e-05
EDU_audd_8085,36820,140,140,1.6e-05
EDU_udd_5038,35044,140,70,8e-06
EDU_udd_5194,35201,140,70,8e-06
EDU_udd_5939,35319,140,70,8e-06
HEA_ICD10_02701,19246,140,100,1.1e-05
HEA_ICD10_05709,21486,140,138,1.5e-05
HEA_ICD10_DA178,18155,140,57,6e-06
HEA_ICD10_DC577,22785,140,27,3e-06
HEA_ICD10_DF0131,24818,140,19,2e-06
HEA_ICD10_DH213D,15497,140,75,8e-06
HEA_ICD10_DH340A,18073,140,91,1e-05
HEA_ICD10_DL442,21718,140,113,1.3e-05
HEA_ICD10_DL562C,21923,140,100,1.1e-05
HEA_ICD10_DL814A,17595,140,74,8e-06
HEA_ICD10_DM120,18124,140,112,1.2e-05
HEA_ICD10_DN734,22870,140,107,1.2e-05
HEA_ICD10_DP201,20570,140,125,1.4e-05
HEA_ICD10_DQ202,22202,140,62,7e-06
HEA_ICD10_DR46,20541,140,132,1.5e-05
HEA_ICD10_DS144,22847,140,111,1.2e-05
HEA_ICD10_DT11,22942,140,140,1.6e-05
HEA_ICD10_DT270,20696,140,101,1.1e-05
HEA_ICD10_DT539,22055,140,133,1.5e-05
HEA_ICD10_DZ028B,24109,140,136,1.5e-05
HEA_ICD10_DZ560,22618,140,135,1.5e-05
HEA_ICD10_Y4299,15635,140,108,1.2e-05
HEA_ICD10_Y5099,22668,140,130,1.4e-05
HEA_L_manual_bin_7,10630,140,43,5e-06
HEA_speciale_240104,30851,140,139,1.5e-05
HEA_speciale_443028,28591,140,82,9e-06
HEA_speciale_457271,31862,140,138,1.5e-05
HEA_speciale_458256,29033,140,140,1.6e-05
HEA_speciale_804587,30644,140,100,1.1e-05
LAB_disco08_834000,2251,140,45,5e-06
SOC_ger7_1160,40949,140,62,7e-06
EDU_audd_4364,38297,139,138,1.5e-05
EDU_audd_6083,38904,139,89,1e-05
EDU_audd_7646,38288,139,139,1.5e-05
HEA_ICD10_DA191,23732,139,49,5e-06
HEA_ICD10_DF115,24749,139,38,4e-06
HEA_ICD10_DF2310,25865,139,3,0.0
HEA_ICD10_DI310,20826,139,108,1.2e-05
HEA_ICD10_DM021,18433,139,109,1.2e-05
HEA_ICD10_DN023,15869,139,57,6e-06
HEA_ICD10_DP521,22201,139,65,7e-06
HEA_ICD10_DQ678A,20922,139,97,1.1e-05
HEA_ICD10_DQ788F,17646,139,99,1.1e-05
HEA_ICD10_DT227,19653,139,83,9e-06
HEA_ICD10_DT753,21741,139,133,1.5e-05
HEA_ICD10_DZ081D,21516,139,61,7e-06
HEA_ICD10_DZ20,19215,139,134,1.5e-05
HEA_ICD10_DZ358O,22494,139,72,8e-06
HEA_ICD10_DZ875B,19157,139,101,1.1e-05
HEA_atc_J01DH03,10166,139,8,1e-06
HEA_speciale_209268,30899,139,125,1.4e-05
HEA_speciale_467912,31608,139,109,1.2e-05
HEA_speciale_482186,31924,139,130,1.4e-05
SOC_ger7_2610179,41059,139,74,8e-06
SOC_ger7_3830524,40848,139,71,8e-06
EDU_audd_4861,38878,138,138,1.5e-05
EDU_audd_5917,37796,138,137,1.5e-05
EDU_audd_6714,37829,138,117,1.3e-05
EDU_audd_8378,38703,138,94,1e-05
EDU_udd_3027,34398,138,69,8e-06
EDU_udd_6901,35535,138,69,8e-06
HEA_ICD10_DA39,21494,138,103,1.1e-05
HEA_ICD10_DC833C,25053,138,15,2e-06
HEA_ICD10_DD034A,21712,138,74,8e-06
HEA_ICD10_DD482E,22680,138,59,7e-06
HEA_ICD10_DE638,22574,138,110,1.2e-05
HEA_ICD10_DG951B,22538,138,95,1.1e-05
HEA_ICD10_DK598A,21478,138,107,1.2e-05
HEA_ICD10_DL101,22003,138,43,5e-06
HEA_ICD10_DL238A,22513,138,84,9e-06
HEA_ICD10_DL852,23270,138,109,1.2e-05
HEA_ICD10_DL879,14292,138,120,1.3e-05
HEA_ICD10_DM601,22468,138,104,1.2e-05
HEA_ICD10_DP020,23400,138,115,1.3e-05
HEA_ICD10_DQ433E,18245,138,54,6e-06
HEA_ICD10_DQ897A,20944,138,35,4e-06
HEA_ICD10_DR12,19143,138,137,1.5e-05
HEA_ICD10_DR979,25758,138,137,1.5e-05
HEA_ICD10_DS251,22818,138,99,1.1e-05
HEA_ICD10_DT593,24369,138,135,1.5e-05
HEA_ICD10_DZ71,23670,138,137,1.5e-05
HEA_ICD10_DZ831,20137,138,109,1.2e-05
HEA_atc_B03AB10,10371,138,34,4e-06
HEA_atc_J02AC04,10127,138,62,7e-06
HEA_atc_J07BX04,10472,138,110,1.2e-05
HEA_speciale_190104,30770,138,135,1.5e-05
HEA_speciale_445500,28962,138,137,1.5e-05
HEA_speciale_467635,31609,138,133,1.5e-05
HEA_speciale_481680,28015,138,125,1.4e-05
HEA_speciale_594020,31872,138,40,4e-06
SOC_ger7_1354,41153,138,79,9e-06
DEM_opr_land_5342,332,137,137,1.5e-05
EDU_audd_4354,37966,137,137,1.5e-05
EDU_audd_4559,37880,137,137,1.5e-05
EDU_audd_5805,37332,137,137,1.5e-05
EDU_audd_7148,37186,137,78,9e-06
HEA_ICD10_DA043,18910,137,87,1e-05
HEA_ICD10_DA809,24506,137,24,3e-06
HEA_ICD10_DE05,18403,137,135,1.5e-05
HEA_ICD10_DF204,24925,137,28,3e-06
HEA_ICD10_DG218A,20442,137,96,1.1e-05
HEA_ICD10_DH111F,25767,137,85,9e-06
HEA_ICD10_DI441A,23084,137,123,1.4e-05
HEA_ICD10_DK750A,23829,137,67,7e-06
HEA_ICD10_DL10,14967,137,99,1.1e-05
HEA_ICD10_DL561,21533,137,114,1.3e-05
HEA_ICD10_DP25,20205,137,108,1.2e-05
HEA_ICD10_DQ254H,25172,137,46,5e-06
HEA_ICD10_DQ382,21588,137,76,8e-06
HEA_ICD10_DQ458,23404,137,64,7e-06
HEA_ICD10_DQ556C,22730,137,55,6e-06
HEA_ICD10_DS068F,22590,137,79,9e-06
HEA_ICD10_DS460A3,17907,137,91,1e-05
HEA_ICD10_DT708,21977,137,110,1.2e-05
HEA_atc_J01BA01,9503,137,105,1.2e-05
HEA_speciale_445292,29722,137,135,1.5e-05
HEA_speciale_481532,28836,137,56,6e-06
HEA_speciale_603142,30726,137,78,9e-06
HEA_speciale_621004,30330,137,50,6e-06
HEA_speciale_635116,30236,137,137,1.5e-05
HEA_speciale_652202,28333,137,116,1.3e-05
HEA_speciale_965181,29740,137,116,1.3e-05
SOC_ger7_1140550,41129,137,82,9e-06
SOC_ger7_1398563,40670,137,77,9e-06
EDU_audd_6140,37785,136,135,1.5e-05
EDU_disced_30451010,33293,136,120,1.3e-05
EDU_disced_50585015,33304,136,61,7e-06
EDU_udd_3035,34994,136,68,8e-06
EDU_udd_4013,34639,136,68,8e-06
EDU_udd_6085,35077,136,68,8e-06
EDU_udd_6526,33683,136,66,7e-06
EDU_udd_8045,34757,136,68,8e-06
HEA_ICD10_DB76,21431,136,106,1.2e-05
HEA_ICD10_DC170M,15729,136,65,7e-06
HEA_ICD10_DC961,22288,136,42,5e-06
HEA_ICD10_DD044A,22029,136,69,8e-06
HEA_ICD10_DE755,23853,136,33,4e-06
HEA_ICD10_DF0191,24634,136,24,3e-06
HEA_ICD10_DG46,20452,136,104,1.2e-05
HEA_ICD10_DI472LA,19039,136,87,1e-05
HEA_ICD10_DI664,21768,136,96,1.1e-05
HEA_ICD10_DJ388B1,25835,136,77,9e-06
HEA_ICD10_DL628,18429,136,102,1.1e-05
HEA_ICD10_DO83,23723,136,135,1.5e-05
HEA_ICD10_DQ052A,16124,136,26,3e-06
HEA_ICD10_DQ445,23205,136,56,6e-06
HEA_ICD10_DR195D,21847,136,118,1.3e-05
HEA_ICD10_DR740A,24644,136,102,1.1e-05
HEA_ICD10_DR827B,16657,136,103,1.1e-05
HEA_ICD10_DS135,17127,136,128,1.4e-05
HEA_speciale_234224,30047,136,125,1.4e-05
HEA_speciale_445306,30911,136,134,1.5e-05
HEA_speciale_533010,27226,136,78,9e-06
HEA_speciale_611010,28565,136,116,1.3e-05
HEA_speciale_804365,30647,136,118,1.3e-05
SOC_ger7_1415,41184,136,72,8e-06
DEM_n_siblings_at_birth_12,613,135,135,1.5e-05
EDU_audd_5323,37635,135,135,1.5e-05
EDU_audd_5598,37347,135,135,1.5e-05
EDU_audd_5763,37720,135,135,1.5e-05
EDU_audd_8074,38315,135,73,8e-06
HEA_ICD10_DC313,19340,135,36,4e-06
HEA_ICD10_DC46,21997,135,75,8e-06
HEA_ICD10_DC968,24101,135,10,1e-06
HEA_ICD10_DE648B,23684,135,103,1.1e-05
HEA_ICD10_DE790,21251,135,107,1.2e-05
HEA_ICD10_DH058B,24328,135,50,6e-06
HEA_ICD10_DI503,18955,135,104,1.2e-05
HEA_ICD10_DJ951,23352,135,113,1.3e-05
HEA_ICD10_DL021A,22867,135,94,1e-05
HEA_ICD10_DO32,18986,135,117,1.3e-05
HEA_ICD10_DO349,21361,135,120,1.3e-05
HEA_ICD10_DS382,24186,135,81,9e-06
HEA_ICD10_DT262,23527,135,104,1.2e-05
HEA_ICD10_DT528A,22628,135,84,9e-06
HEA_ICD10_DT812H,16089,135,109,1.2e-05
HEA_ICD10_DT862A,23937,135,30,3e-06
HEA_ICD10_DZ3931,21691,135,98,1.1e-05
HEA_speciale_233133,30838,135,133,1.5e-05
HEA_speciale_259204,30755,135,69,8e-06
HEA_speciale_440850,28881,135,128,1.4e-05
HEA_speciale_443033,30965,135,125,1.4e-05
HEA_speciale_445144,30646,135,135,1.5e-05
HEA_speciale_445310,30650,135,134,1.5e-05
HEA_speciale_458263,28188,135,123,1.4e-05
HEA_speciale_514205,30817,135,60,7e-06
HEA_speciale_804358,29801,135,128,1.4e-05
HEA_speciale_822142,28669,135,134,1.5e-05
HEA_speciale_965881,30325,135,81,9e-06
SOC_ger7_3840550,41088,135,109,1.2e-05
DEM_opr_land_5242,325,134,134,1.5e-05
EDU_audd_5695,37307,134,134,1.5e-05
EDU_audd_6554,37363,134,86,1e-05
EDU_audd_6599,38316,134,67,7e-06
EDU_udd_5448,35610,134,67,7e-06
EDU_udd_6588,34741,134,67,7e-06
HEA_ICD10_DA81,19379,134,105,1.2e-05
HEA_ICD10_DB699,23003,134,48,5e-06
HEA_ICD10_DC223,21972,134,59,7e-06
HEA_ICD10_DE720C,24560,134,18,2e-06
HEA_ICD10_DI321,19846,134,103,1.1e-05
HEA_ICD10_DJ099,22323,134,129,1.4e-05
HEA_ICD10_DK628P2,23844,134,43,5e-06
HEA_ICD10_DL022G,22838,134,96,1.1e-05
HEA_ICD10_DL033E,23957,134,84,9e-06
HEA_ICD10_DM030,24422,134,77,9e-06
HEA_ICD10_DN368C,22056,134,101,1.1e-05
HEA_ICD10_DO722G,21089,134,109,1.2e-05
HEA_ICD10_DP271A,23700,134,31,3e-06
HEA_ICD10_DQ130A,21987,134,71,8e-06
HEA_ICD10_DQ133,23369,134,39,4e-06
HEA_ICD10_DQ203A,18542,134,53,6e-06
HEA_ICD10_DQ754,14078,134,42,5e-06
HEA_ICD10_DZ358R,20910,134,58,6e-06
HEA_speciale_094216,31376,134,87,1e-05
HEA_speciale_440164,29718,134,125,1.4e-05
HEA_speciale_440402,28501,134,131,1.5e-05
HEA_speciale_445204,31716,134,125,1.4e-05
HEA_speciale_458087,28412,134,109,1.2e-05
LAB_disco08_821000,2252,134,24,3e-06
LAB_disco_243000,3073,134,32,4e-06
LAB_disco_826920,3068,134,38,4e-06
SOC_ger7_2220046,41113,134,76,8e-06
EDU_audd_3388,37155,133,133,1.5e-05
EDU_audd_4694,38004,133,133,1.5e-05
EDU_audd_5867,37357,133,130,1.4e-05
EDU_audd_6760,38017,133,133,1.5e-05
EDU_audd_7525,37581,133,133,1.5e-05
HEA_ICD10_DA540E,23570,133,90,1e-05
HEA_ICD10_DC15,19708,133,69,8e-06
HEA_ICD10_DC258M,15016,133,72,8e-06
HEA_ICD10_DC342M,17336,133,93,1e-05
HEA_ICD10_DC512,24330,133,60,7e-06
HEA_ICD10_DC608,14804,133,73,8e-06
HEA_ICD10_DC979,23813,133,87,1e-05
HEA_ICD10_DE010A,22457,133,116,1.3e-05
HEA_ICD10_DE751B,22178,133,9,1e-06
HEA_ICD10_DJ985C,22523,133,113,1.3e-05
HEA_ICD10_DK137C,22801,133,91,1e-05
HEA_ICD10_DK713,22534,133,84,9e-06
HEA_ICD10_DL244,19930,133,115,1.3e-05
HEA_ICD10_DM803,19063,133,84,9e-06
HEA_ICD10_DM927A,24801,133,73,8e-06
HEA_ICD10_DP838,17408,133,98,1.1e-05
HEA_ICD10_DS447,20790,133,99,1.1e-05
HEA_ICD10_DS868A,23752,133,102,1.1e-05
HEA_ICD10_DS922D,20813,133,91,1e-05
HEA_ICD10_DT112B,18666,133,107,1.2e-05
HEA_ICD10_DZ39310,22435,133,100,1.1e-05
HEA_speciale_045112,29366,133,61,7e-06
HEA_speciale_074204,28595,133,132,1.5e-05
HEA_speciale_087179,28773,133,69,8e-06
HEA_speciale_095239,30181,133,132,1.5e-05
HEA_speciale_196414,31981,133,133,1.5e-05
HEA_speciale_204238,28725,133,126,1.4e-05
HEA_speciale_232110,30847,133,133,1.5e-05
HEA_speciale_242002,28100,133,122,1.4e-05
HEA_speciale_245525,30905,133,133,1.5e-05
HEA_speciale_443455,30327,133,132,1.5e-05
HEA_speciale_445316,28588,133,130,1.4e-05
HEA_speciale_457971,29003,133,83,9e-06
HEA_speciale_483026,30924,133,130,1.4e-05
HEA_speciale_804476,28788,133,15,2e-06
HEA_speciale_804763,30932,133,133,1.5e-05
SOC_ger7_1415565,41095,133,53,6e-06
DEM_kom_010,1362,132,132,1.5e-05
EDU_audd_4949,38056,132,132,1.5e-05
EDU_audd_6502,37930,132,69,8e-06
EDU_audd_800,37516,132,132,1.5e-05
EDU_audd_8370,38342,132,68,8e-06
EDU_udd_3354,35446,132,66,7e-06
EDU_udd_806,34958,132,66,7e-06
HEA_ICD10_DA06,22993,132,106,1.2e-05
HEA_ICD10_DB451,21556,132,40,4e-06
HEA_ICD10_DC148,13702,132,57,6e-06
HEA_ICD10_DD229Q,21491,132,58,6e-06
HEA_ICD10_DE128,23206,132,118,1.3e-05
HEA_ICD10_DE135C,19831,132,66,7e-06
HEA_ICD10_DF50,22351,132,77,9e-06
HEA_ICD10_DG138,23800,132,95,1.1e-05
HEA_ICD10_DG370,24435,132,106,1.2e-05
HEA_ICD10_DG611,21420,132,60,7e-06
HEA_ICD10_DH161N,25813,132,74,8e-06
HEA_ICD10_DH406,22250,132,58,6e-06
HEA_ICD10_DK120B,18339,132,103,1.1e-05
HEA_ICD10_DM91,19572,132,105,1.2e-05
HEA_ICD10_DN202M,24205,132,53,6e-06
HEA_ICD10_DN841A,23361,132,118,1.3e-05
HEA_ICD10_DO062,21624,132,120,1.3e-05
HEA_ICD10_DQ068A,23708,132,91,1e-05
HEA_ICD10_DQ107,22790,132,94,1e-05
HEA_ICD10_DR789,18834,132,115,1.3e-05
HEA_speciale_232109,30837,132,132,1.5e-05
HEA_speciale_445117,28978,132,131,1.5e-05
HEA_speciale_445174,29603,132,127,1.4e-05
HEA_speciale_445297,30781,132,132,1.5e-05
HEA_speciale_457200,31838,132,121,1.3e-05
HEA_speciale_486341,28261,132,118,1.3e-05
HEA_speciale_514520,30328,132,77,9e-06
HEA_speciale_808183,27631,132,129,1.4e-05
SOC_ger7_2610089,40766,132,77,9e-06
EDU_audd_3831,39561,131,131,1.5e-05
EDU_audd_4267,38098,131,131,1.5e-05
EDU_audd_4365,38151,131,131,1.5e-05
EDU_audd_5375,37615,131,131,1.5e-05
EDU_audd_5804,37621,131,131,1.5e-05
EDU_audd_7486,38252,131,131,1.5e-05
EDU_audd_8852,39560,131,131,1.5e-05
HEA_ICD10_07000,21466,131,124,1.4e-05
HEA_ICD10_07409,22971,131,129,1.4e-05
HEA_ICD10_07950,23163,131,64,7e-06
HEA_ICD10_DB465,25644,131,8,1e-06
HEA_ICD10_DC443F,22652,131,80,9e-06
HEA_ICD10_DD076,24218,131,67,7e-06
HEA_ICD10_DE561,23549,131,104,1.2e-05
HEA_ICD10_DE750,21954,131,34,4e-06
HEA_ICD10_DF127,23778,131,51,6e-06
HEA_ICD10_DF1521,25828,131,24,3e-06
HEA_ICD10_DK650C,19863,131,78,9e-06
HEA_ICD10_DK754A,16533,131,69,8e-06
HEA_ICD10_DL57,16333,131,71,8e-06
HEA_ICD10_DL84,22673,131,130,1.4e-05
HEA_ICD10_DL932A,24056,131,32,4e-06
HEA_ICD10_DM101,21937,131,106,1.2e-05
HEA_ICD10_DM141,18156,131,98,1.1e-05
HEA_ICD10_DN18,22525,131,120,1.3e-05
HEA_ICD10_DN764C,21760,131,105,1.2e-05
HEA_ICD10_DP579,23617,131,63,7e-06
HEA_ICD10_DQ767,20729,131,100,1.1e-05
HEA_ICD10_DQ788C,20688,131,52,6e-06
HEA_ICD10_DZ382,21594,131,131,1.5e-05
HEA_ICD10_DZ3933,23912,131,94,1e-05
HEA_speciale_282305,31366,131,119,1.3e-05
HEA_speciale_482125,28984,131,125,1.4e-05
HEA_speciale_486586,30738,131,120,1.3e-05
HEA_speciale_514566,30787,131,79,9e-06
HEA_speciale_804267,30214,131,123,1.4e-05
HEA_speciale_808187,28513,131,78,9e-06
HEA_speciale_827155,31961,131,131,1.5e-05
DEM_opr_land_5297,319,130,130,1.4e-05
DEM_opr_land_5496,349,130,130,1.4e-05
DEM_vaegt_barn_Q6,718,130,130,1.4e-05
EDU_audd_3168,38336,130,80,9e-06
EDU_audd_4546,37511,130,130,1.4e-05
EDU_audd_5285,36413,130,82,9e-06
EDU_audd_5912,38025,130,130,1.4e-05
EDU_audd_7737,37706,130,130,1.4e-05
EDU_ects_Q96,32281,130,129,1.4e-05
EDU_udd_3399,35647,130,65,7e-06
EDU_udd_5588,35670,130,65,7e-06
EDU_udd_5935,35503,130,65,7e-06
