code,description
EDU_udd_8808,"Fremmedsprogsdidaktik, master"
EDU_udd_8809,"Engelsk teknisk kommunikation (MTC), master"
EDU_udd_8810,"Danskfagets didaktik, master"
EDU_udd_8811,"Pædagogisk fleksibelt forløb, master"
EDU_udd_8812,"Børns litteratur og medier, master"
EDU_udd_8813,"Professionel vejledning, master"
EDU_udd_8814,"Sprogtilegnelse, master"
EDU_udd_8815,"Language administration (MLA), master"
EDU_udd_8816,"Retorik, master"
EDU_udd_8817,"Læse- og skrivedidaktik (MEd), master"
EDU_udd_8818,"Børne- og ungdomskultur, æstet. læreproces. - multimedier, master"
EDU_udd_8819,"Humanistisk sundhedsvidenskab og -praksisudvikling, master"
EDU_udd_8820,"Multimedia arts (MMA), master"
EDU_udd_8821,"Kulturhistorisk informatik, master"
EDU_udd_8822,"Køn og kultur, master"
EDU_udd_8823,"Professionel kommunikation, master"
EDU_udd_8824,"Tværmedial kommunikation, master"
EDU_udd_8825,"Information technology (MI), master"
EDU_udd_8826,"IT (MIT), master"
EDU_udd_8827,"Miljøstudier, master"
EDU_udd_8828,"Geovidenskab, master"
EDU_udd_8829,"Anvendt statistik, master"
EDU_udd_8830,"Multimedia science (MMS), master"
EDU_udd_8831,"Kryptologi, master"
EDU_udd_8832,"Problembaseret læring i ingeniør-og naturvidenskab,master"
EDU_udd_8833,"Material science, master"
EDU_udd_8834,"Fysik, master"
EDU_udd_8835,"Computer-mediated communication (MCC), master"
EDU_udd_8836,"Idræt og velfærd, master"
EDU_udd_8837,"Integreret planlægning, master"
EDU_udd_8838,"Bioanalyse og klinisk kemi, master"
EDU_udd_8839,"Problem based learning in science (MPBL), master"
EDU_udd_8840,"Køn og velfærd, master"
EDU_udd_8841,"Fødevarekvalitet og -sikkerhed, master"
EDU_udd_8842,"Naturfagsdidaktik, master"
EDU_udd_8843,"Kvalitet og ledelse, master"
EDU_udd_8844,"Skat, master"
EDU_udd_8845,"Skat, master"
EDU_udd_8846,"Oplevelsesledelse (MOL), master"
EDU_udd_8847,"Food (MBA), master"
EDU_udd_8848,"Business administration (MBA), master"
EDU_udd_8849,"Ledelsesudvikling, master"
EDU_udd_8850,"Offentlig administration (MPA), master"
EDU_udd_8851,"Europastudier, master"
EDU_udd_8852,"Corporate communication, master"
EDU_udd_8853,"Konfliktmægling, master"
EDU_udd_8854,"Organisationspsykologi, master"
EDU_udd_8855,"Offentlig organisation og ledelse (MPM), master"
EDU_udd_8856,"Modern economics, master"
EDU_udd_8857,"Humanistisk organisationsudvikling, master"
EDU_udd_8858,"Social integration, master"
EDU_udd_8859,"Byg (MBA), master"
EDU_udd_8860,"Public policy (MPP), master"
EDU_udd_8861,"Knowledge management, master"
EDU_udd_8862,"Shipping og logistik, (EMBA) master"
EDU_udd_8863,"Arbejdsmarked og personaleforhold, master"
EDU_udd_8864,"Sundhedsantropologi, master"
EDU_udd_8865,"Bæredygtig omstilling, master"
EDU_udd_8866,"Teknisk miljøledelse, master"
EDU_udd_8867,"Miljøvidenskab, master"
EDU_udd_8868,"Technology management (MTM), master"
EDU_udd_8869,"Brandsikkerhed, master"
EDU_udd_8870,"Arktisk teknologi, master"
EDU_udd_8871,"Holdbarhed-reparation betonkonstruktion, master"
EDU_udd_8872,"Ledelse af byggeri, master"
EDU_udd_8873,"Informatik-teknisk-industriel IT, master"
EDU_udd_8874,"Kulturmiljø og landskabsanalyse, master"
EDU_udd_8875,"International virksomhedskommunikation, master"
EDU_udd_8876,"Forsøgsdyrsvidenskab, master"
EDU_udd_8877,"Husdyrsundhed og økonomi, master"
EDU_udd_8878,"Naturbaseret rehabilitering, master"
EDU_udd_8879,"Public health (MPH), master"
EDU_udd_8880,"International health, master"
EDU_udd_8881,"Rehabilitering, master"
EDU_udd_8882,"Klinisk sygepleje, master"
EDU_udd_8883,"Industriel lægemiddeludvikling, master"
EDU_udd_8884,"Kvalitetssikret lægemiddelanvendelse, master"
EDU_udd_8885,"Miljø- og energiret, master"
EDU_udd_8886,"Evaluering, master"
EDU_udd_8887,"Software, interaktionsdesign-multimedier, organisation, master"
EDU_udd_8888,"Antropologi og velfærd, master"
EDU_udd_8889,"Katastrofehåndtering, master"
EDU_udd_8890,"Gerontologi, master"
EDU_udd_8891,"Pharmaceutical regulatory affairs, master"
EDU_udd_8892,"Mobil internet communication (MIC), master"
EDU_udd_8893,"Musikformidling, master"
EDU_udd_8894,"Dyreadfærd og -velfærd, master"
EDU_udd_8895,"Museumsstudier, master"
EDU_udd_8896,"Matematisk modellering, master"
EDU_udd_8897,"Social bæredygtighed, master"
EDU_udd_8898,"Internat. entrepreneurship, education, training (IMEET), master"
EDU_udd_8899,"Bioteknologi, master"
EDU_udd_8900,"It, kommunikation og organisation (MITKO), master"
EDU_udd_8901,"Technology-market-organisation (TMO), master"
EDU_udd_8902,"IKT og læring, master"
EDU_udd_8903,"Multimedieteknologi (MITM), master"
EDU_udd_8904,"Design, kommunikation og medie, master"
EDU_udd_8905,"Internet- og softwareudvikling, master"
EDU_udd_8906,"It, software engineering, master"
EDU_udd_8907,"Softwareudvikling, master"
EDU_udd_8908,"IT-handel, master"
EDU_udd_8909,"Health care IT, master"
EDU_udd_8910,"Vindenergi, master"
EDU_udd_8911,"Teknologiledelse (MMT), master"
EDU_udd_8912,"Redaktionel ledelse, master"
EDU_udd_8913,"Transport og maritim management, master"
EDU_udd_8914,"Fitness og træning, master"
EDU_udd_8915,"Cognition and communication, master"
EDU_udd_8916,"Public governance (MPG), master"
EDU_udd_8917,"Corporate performance, master"
EDU_udd_8918,"Samfundsmæssige konflikter og intervention, master"
EDU_udd_8919,"Dansk som andetsprog, master"
EDU_udd_8920,"Sundhedsinformatik, master"
EDU_udd_8921,"Børnemusik, master"
EDU_udd_8922,"Naturfagsundervisning, master"
EDU_udd_8923,"Journalistik, master"
EDU_udd_8924,"Risikostyring inden for miljø og sundhed, master"
EDU_udd_8925,"Dagtilbuds- og indskolingsdidaktik, master"
EDU_udd_8926,"Multikulturalitet, uddannelse og læring, master"
EDU_udd_8927,"Trivsels- og ressourcepsykologi, master"
EDU_udd_8928,"Business administration executive (EMBA), master"
EDU_udd_8929,"Uddannelse og læring, master"
EDU_udd_8930,"IT-organisation, master"
EDU_udd_8931,"Offentlig ledelse (MPG), master"
EDU_udd_8932,"Afdelingsbaseret hospitalsmanagement, master"
EDU_udd_8933,"Humanistisk palliation, master"
EDU_udd_8934,"Kulturplanlægning, master"
EDU_udd_8935,"Gymnasiepædagogik didaktik, master"
EDU_udd_8936,"Matematik, master"
EDU_udd_8937,"Videregående uddannelse og forskning, master"
EDU_udd_8938,"Sundhedsfremme, master"
EDU_udd_8939,"Elektronisk musik, master"
EDU_udd_8940,"Finansiel management, master"
EDU_udd_8941,"Inkluderende arkitektur, master"
EDU_udd_8942,"Globalisering og integration, master"
EDU_udd_8943,"Medicinsk billeddiagnostik, master"
EDU_udd_8944,"Humanistisk palliation, master"
EDU_udd_8945,"Cybersikkerhed og privacy, master"
EDU_udd_8946,"Offentlig kvalitet og ledelse, master"
EDU_udd_8947,"Klinisk familiedyrsvidenskab, master"
EDU_udd_8948,"Bygningsfysik, master"
EDU_udd_8949,"Scienceundervisning, master"
EDU_udd_8950,"Sexologi, master"
EDU_udd_8951,"Politivirksomhed, master"
EDU_udd_8952,"Vurdering af husdyrvelfærd i primærproduktion, master"
EDU_udd_8953,"It-ledelse, master"
EDU_udd_8954,"It interaktionsdesign, master"
EDU_udd_8955,"Procesledelse og organisatorisk forandring, master"
EDU_udd_8956,"Projekt- og innovationsledelse, master"
EDU_udd_8957,"Smertevidenskab og tværfaglig smertebehandling, master"
EDU_udd_8958,"Vidensbaseret socialt arbejde, master"
EDU_udd_8959,"Sprogundervisning, lingvistik og it, master"
EDU_udd_8960,"Management of Technology (MMT), master"
EDU_udd_8961,"Børne- og ungdomskultur, kand.2år"
EDU_udd_8962,"Trivsel og psykologisk velfærd, master"
EDU_udd_8963,"Digital Health, master"
EDU_udd_8964,"Data Stewardship, master"
EDU_udd_8965,"Cardiovascular Technology, master"
EDU_udd_8966,"Applied Statistics, master"
EDU_udd_8967,"Welfare Assessment in Animal Livestock Production, master"
EDU_udd_8969,"Folkeskoleudvikling, master"
EDU_udd_8970,"Socialpædagogik, master"
EDU_udd_8971,"Uddannelsesledelse, master"
EDU_udd_8972,"Drama- og teaterpædagogik, master"
EDU_udd_8973,"Interkulturel pædagogik, master"
EDU_udd_8974,"Leadership-innovation in complex systems (LAICS), master"
EDU_udd_8975,"Udsatte børn og unge (faglig ledelse), master"
EDU_udd_8976,"Rusmidler, master"
EDU_udd_8977,"Informationsforvaltning og Records Management,master"
EDU_udd_8978,"Projekt- og forandringsledelse, master"
EDU_udd_8979,"Forretningsudvikling, it og innovation, master"
EDU_udd_8980,"Forretningsudvikling, master"
EDU_udd_8981,"Business Development, master"
EDU_udd_8993,"Protese- og ortoseteknologi, prof.bach."
EDU_udd_8994,"Sundhedsvidenskab fleksibel, master"
EDU_udd_8995,"Samfundsvidenskab fleksibel, master"
EDU_udd_8996,"Naturvidenskab fleksibel, master"
EDU_udd_8997,"Teknisk videnskab fleksibel, master"
EDU_udd_8998,"Humanistisk fleksibel, master"
EDU_udd_8999,"Teologisk fleksibel, master"
EDU_udd_9014,"Hf-/studenterfag, enkeltfag"
EDU_udd_9015,"Børnehave- og fritidspædagog, årskursus"
EDU_udd_9020,"Kursus, lærer-pædagog"
EDU_udd_9030,"Folkeskolelærer, årskursus"
EDU_udd_9034,Pædagogikum i historie
EDU_udd_9035,Pædagogikum i oltidskundskab
EDU_udd_9036,Pædagogikum i latin
EDU_udd_9037,Pædagogikum i græsk
EDU_udd_9038,Pædagogikum i dansk
EDU_udd_9039,Pædagogikum i engelsk
EDU_udd_9040,Pædagogikum i tysk
EDU_udd_9041,Pædagogikum i fransk
EDU_udd_9042,Pædagogikum i italiensk
EDU_udd_9043,Pædagogikum i spansk
EDU_udd_9044,Pædagogikum i russisk
EDU_udd_9045,Pædagogikum i religion
EDU_udd_9046,Pædagogikum i kunsthistorie
EDU_udd_9047,Pædagogikum i musik
EDU_udd_9049,Pædagogikum i dramatik
EDU_udd_9050,Pædagogikum i filmkundskab
EDU_udd_9051,Pædagogikum i samfundsfag
EDU_udd_9052,Pædagogikum i matematik
EDU_udd_9053,Pædagogikum i datalogi
EDU_udd_9054,Pædagogikum i fysik
EDU_udd_9055,Pædagogikum i kemi
EDU_udd_9056,Pædagogikum i biologi
EDU_udd_9057,Pædagogikum i geografi
EDU_udd_9061,Pædagogikum i legemsøvelser
EDU_udd_9062,Pædagogikum i psykologi
EDU_udd_9106,Kørelærer
EDU_udd_9121,Universitetsuddannelse una
EDU_udd_9122,Cand.mag. una
EDU_udd_9123,Cand.phil. una
EDU_udd_9124,Mag.art. una
EDU_udd_9125,Exam.art. una
EDU_udd_9132,Småbørnslærerinde
EDU_udd_9144,Korrespondent
EDU_udd_9167,Anden filmskoleuddannelse
EDU_udd_9171,Solist-komponist-dirigent
EDU_udd_9172,Musikkonservatorie una
EDU_udd_9173,Kordegn
EDU_udd_9174,Præsteuddannelse af lærere
EDU_udd_9175,Præst i folkekirken
EDU_udd_9176,Kunstakademiuddannelse una
EDU_udd_9203,"Fa forvaltningshøjskole, staten"
EDU_udd_9215,Assurandøruddannelse
EDU_udd_9224,HD una
EDU_udd_9225,Statsautoriseret revisor
EDU_udd_9258,Dr.polit.
EDU_udd_9264,Mag.scient. una
EDU_udd_9266,Dr.scient.
EDU_udd_9267,Dr.jur.
EDU_udd_9269,Dr.oecon.
EDU_udd_9315,"Sp., skibsværftsarbejde"
EDU_udd_9316,"Sp., den kemiske industri"
EDU_udd_9317,"Sp., bygningsområdet"
EDU_udd_9320,"Sp., mineralindustrien"
EDU_udd_9321,"Sp., gulvbelægning"
EDU_udd_9322,"Sp., videreforarbejdning træindustrien"
EDU_udd_9327,"Sp., konfektion og trikotage syning"
EDU_udd_9328,"Sp., spinderiområdet"
EDU_udd_9329,"Sp., trykkeriområdet"
EDU_udd_9332,"Sp., slagteri"
EDU_udd_9333,"Sp., fiskeindustrien"
EDU_udd_9334,"Sp., fiskerierhvervet"
EDU_udd_9338,"Sp., bryggeriindustrien"
EDU_udd_9339,Brygmester
EDU_udd_9342,Togbetjent
EDU_udd_9369,Driftstekniker ved DR
EDU_udd_9382,Trafikflyver
EDU_udd_9384,Lokomotivassistent (fører)
EDU_udd_9385,"Hepatologi, speciallæge"
EDU_udd_9386,Steward/stewardesse
EDU_udd_9390,Dr.med.
EDU_udd_9391,"Neurokirurgi, speciallæge"
EDU_udd_9392,"Ortopædisk kirurgi, speciallæge"
EDU_udd_9393,"Plastikkirurgi, speciallæge"
EDU_udd_9394,"Thoraxkirurgi, speciallæge"
EDU_udd_9395,"Urologi, speciallæge"
EDU_udd_9396,"Kirurgi, speciallæge"
EDU_udd_9397,"Dermato-venerologi, speciallæge"
EDU_udd_9398,"Intern medicin, speciallæge"
EDU_udd_9399,"Neuromedicin, speciallæge"
EDU_udd_9400,"Børnepsykiatri, speciallæge"
EDU_udd_9403,"Tropemedicin, speciallæge"
EDU_udd_9404,"Terapeutisk radiologi, speciallæge"
EDU_udd_9405,"Kardiologi, speciallæge"
EDU_udd_9406,"Pædiatri, speciallæge"
EDU_udd_9407,"Anæstesiologi, speciallæge"
EDU_udd_9409,"Klinisk neurofysiologi, speciallæge"
EDU_udd_9410,"Medicinsk lungesygdomme, speciallæge"
EDU_udd_9412,"Klinisk fysiologi-nuklearmedicin, speciallæge"
EDU_udd_9413,"Klinisk kemi, speciallæge"
EDU_udd_9414,"Oftalmologi, speciallæge"
EDU_udd_9416,"Psykiatri, speciallæge"
EDU_udd_9418,"Patologisk anatomi-histologi, speciallæge"
EDU_udd_9420,"Klinisk mikrobiologi, speciallæge"
EDU_udd_9422,"Nefrologi, speciallæge"
EDU_udd_9423,"Oto-rhino-laryngologi, speciallæge"
EDU_udd_9424,"Gynækologi, speciallæge"
EDU_udd_9429,"Sergent, søværnet"
EDU_udd_9430,Dr.pharm.
EDU_udd_9431,"Konstabel, søværnet"
EDU_udd_9434,"Sergent, flyvevåbnet"
EDU_udd_9435,"Sergent, hæren"
EDU_udd_9440,"Konstabel, flyvevåbnet"
EDU_udd_9445,"Konstabel, hæren"
EDU_udd_9450,Dr.odont.
EDU_udd_9465,Exam. pharm.
EDU_udd_9467,Hjemmehjælper
EDU_udd_9468,Barneplejerske
EDU_udd_9469,"Samfundsmedicin, speciallæge"
EDU_udd_9470,Anæstesisygeplejerske
EDU_udd_9471,"Diagnostisk radiologi, speciallæge"
EDU_udd_9472,"Medicinsk gastroenterologi, speciallæge"
EDU_udd_9473,"Langtidsmedicin-geriatri, speciallæge"
EDU_udd_9474,Hygiejnesygeplejerske
EDU_udd_9475,"Kirurgisk gastroenterologi, speciallæge"
EDU_udd_9476,"Læge, B-autoriseret"
EDU_udd_9477,"Danmarks sygeplejerskehøjskole, 1.-2. del"
EDU_udd_9481,Læge i almen praksis
EDU_udd_9483,"Sp., køkkenområdet"
EDU_udd_9484,Cigarmager og -sorterer
EDU_udd_9485,Cigarrillosmager og -sorterer
EDU_udd_9486,Faglært tobaksarbejder
EDU_udd_9487,"Hæmatologi, speciallæge"
EDU_udd_9488,Dr.med.vet.
EDU_udd_9490,"Infektionsmedicin, speciallæge"
EDU_udd_9491,"Medicinsk allergologi, speciallæge"
EDU_udd_9492,Dr.agro.
EDU_udd_9493,"Medicinsk endokrinologi, speciallæge"
EDU_udd_9495,Bandagist
EDU_udd_9498,"Karkirurgi, speciallæge"
EDU_udd_9500,"Klinisk immunologi, speciallæge"
EDU_udd_9502,"Landinspektør, lic.geom."
EDU_udd_9504,"Samfundsmedicin adm. medicin, speciallæge"
EDU_udd_9505,"Samfundsmedicin arbejdsmedicin, speciallæge"
EDU_udd_9508,"Reumatologi, speciallæge"
EDU_udd_9514,"Ortodonti, specialtandlæge"
EDU_udd_9515,"Hospitalsodontologi, specialtandlæge"
EDU_udd_9517,"Sp., kedel og maskinpassere"
EDU_udd_9518,Dr.techn.
EDU_udd_9529,"Fd(k) forvaltningsfagligt diplomkursus, kommunalt"
EDU_udd_9531,Socialformidleruddannelse
EDU_udd_9533,"Fa(k) forvaltningsfaglig afgangseksamen, kommunal"
EDU_udd_9534,Sf1 socialforvaltning 1
EDU_udd_9535,Sk2 skatteforvaltning 2
EDU_udd_9536,Fa forvaltningsfaglig afgangseksamen una
EDU_udd_9537,Sk1 skatteforvaltning 1
EDU_udd_9538,Sf2 socialforvaltning 2
EDU_udd_9539,"Fd(s) forvaltningsfagligt diplomkursus, staten"
EDU_udd_9540,Forvaltningsfagligt grundkursus
EDU_udd_9541,"Fd forvaltningsfagligt diplomkursus, sygehuse"
EDU_udd_9542,Forvaltningsfagligt specialkursus
EDU_udd_9556,Dr.ling.merc.
EDU_udd_9564,Søfartskoleuddannelse una
EDU_udd_9569,"Kyst-, fiske- og sætteskipper"
EDU_udd_9571,Dr.phil.
EDU_udd_9572,"Ernæring, årskursus"
EDU_udd_9573,Handelsfaglærereksamen
EDU_udd_9574,"Faglærerkursus, teknikeruddannelse"
EDU_udd_9580,"Forbrugerøkonom, årskursus"
EDU_udd_9584,"Pædagogisk grundkursus, lærere ved tekniske skoler"
EDU_udd_9585,"Pædagogisk uddannelse, lærere ved teknika"
EDU_udd_9586,"Pædagogisk uddannelse, lærere ved ingeniørakademi"
EDU_udd_9588,"Pædagogisk kursus, handelsskole"
EDU_udd_9589,"Pædagogisk grundkursus, lærere ved handelshøjskole"
EDU_udd_9602,"Fsu Folkeskolens udvidede afgangsprøve, enkeltfag"
EDU_udd_9603,"Fsa Folkeskolens afgangsprøve, enkeltfag"
EDU_udd_9604,"Almen voksenuddannelse, enkeltfag"
EDU_udd_9606,"Forberedende voksenundervisning, enkeltfag"
EDU_udd_9607,Ordblindeundervisning for voksne
EDU_udd_9618,Bevægelses- og helsepædagog
EDU_udd_9620,Afspændingspædagog
EDU_udd_9621,Mensendiecklærer
EDU_udd_9622,Dansk kommunalkursus 1
EDU_udd_9623,Dansk kommunalkursus 2
EDU_udd_9654,Pianostemmer
EDU_udd_9655,Akademiingeniør
EDU_udd_9658,Ingeniør una
EDU_udd_9668,"Konservator una, kand."
EDU_udd_9677,"Fag., væksthusgartner"
EDU_udd_9678,"Fag., tjener"
EDU_udd_9679,"Fag., receptionist"
EDU_udd_9681,"Fag., smørrebrødsjomfru"
EDU_udd_9682,"Fag., hotel og restauration"
EDU_udd_9683,"Fag., auto karrosseri"
EDU_udd_9684,"Fag., butiksslagter"
EDU_udd_9685,"Fag., industrislagter"
EDU_udd_9686,Officer A-linien una
EDU_udd_9687,Officer B-linien una
EDU_udd_9688,Officer una
EDU_udd_9689,"Fag., industribager"
EDU_udd_9693,"Fag., snedker- og tømrerfag"
EDU_udd_9694,"Fag., malerfag"
EDU_udd_9695,"Agr., arbejdsledelse plastindustri"
EDU_udd_9696,"Agr., arbejdsledelse procesindustri"
EDU_udd_9697,"Agr., arbejdsledelse, landbrug og jordbrug"
EDU_udd_9698,"Agr., arbejdsledelse mejeri"
EDU_udd_9699,"Agr., arbejdsledelse, kødindustri"
EDU_udd_9703,"Agr., arbejdsledelse bygge og anlæg"
EDU_udd_9704,"Agr., arbejdsledelse tekstil og beklædning"
EDU_udd_9705,"Grundstudium, sprog uoplyst"
EDU_udd_9706,"Agr., arbejdsledelse grafisk"
EDU_udd_9707,Erhvervssproglig diplomprøve ED una
EDU_udd_9708,"Agr., arbejdsledelse plastområdet"
EDU_udd_9709,"Agr., arbejdsledelse el-teknik"
EDU_udd_9710,"Agr., arbejdsledelse maskin og værktøj"
EDU_udd_9711,"Agr., arbejdsledelse produktion og samarbejde"
EDU_udd_9712,"Agr., arbejdsledelse vedligeholdelsesteknik"
EDU_udd_9713,"Agr., arbejdsledelse elektronik"
EDU_udd_9714,"Erhvervssproglig una, afgangseksamen EA"
EDU_udd_9715,"Agr., arbejdsledelse autoteknik"
EDU_udd_9716,Cand.ling.merc. una
EDU_udd_9717,Translatør
EDU_udd_9718,"Agr., arbejdsledelse naturgas"
EDU_udd_9719,"Agr., arbejdsledelse ledelsesteknik"
EDU_udd_9720,Make up artist
EDU_udd_9721,Make up tekniker
EDU_udd_9722,Kosmetelog
EDU_udd_9723,"Agr., efteruddannelse teknisk assistent"
EDU_udd_9724,"Agr., efteruddannelse af laboranter"
EDU_udd_9725,"Agr., arbejdsledelse landbrug"
EDU_udd_9726,"Agr., arbejdsledelse handel og service"
EDU_udd_9730,"Fag., handelsfag"
EDU_udd_9731,"Fag., kontorfag andet"
EDU_udd_9732,"Fag., kontorteknik"
EDU_udd_9733,"Fag., handelsfag edb-teknik"
EDU_udd_9734,"Fag., butiksfag"
EDU_udd_9735,"Fag., teknisk tegner og -assistent"
EDU_udd_9736,"Fag., jern, metal og andre tekniske"
EDU_udd_9737,"Fag., jern og metal, vvs-teknik"
EDU_udd_9738,"Fag., smede- og svejseteknik"
EDU_udd_9739,"Fag., guld-, sølv- og gravørfag"
EDU_udd_9740,"Fag., maskin- og værktøjsteknik"
EDU_udd_9741,"Fag., flyteknik"
EDU_udd_9742,"Fag., landtransportteknik"
EDU_udd_9743,"Fag., urmagerfag"
EDU_udd_9744,"Fag., elektrikerfag"
EDU_udd_9745,"Fag., svagstrømsteknik"
EDU_udd_9746,"Fag., murerfag"
EDU_udd_9747,"Fag., stenhuggerfag"
EDU_udd_9748,"Fag., glarmesterfag"
EDU_udd_9749,"Fag., tømrerfag"
EDU_udd_9750,"Fag., maskinsnedkerfag"
EDU_udd_9751,"Fag., snedkerfag"
EDU_udd_9752,"Fag., træindustri, maskinsnedkerfag"
EDU_udd_9753,"Fag., blikkenslagerfag"
EDU_udd_9754,"Fag., bygningsmalerfag"
EDU_udd_9755,"Fag., skiltemalerfag"
EDU_udd_9756,"Fag., vognmalerfag"
EDU_udd_9757,"Fag., fotograffag"
EDU_udd_9758,"Fag., trykkerfag"
EDU_udd_9759,"Fag., offsettrykkerfag"
EDU_udd_9760,"Fag., sætterfag"
EDU_udd_9761,"Fag., reproteknikerfag"
EDU_udd_9762,"Fag., serigraffag"
EDU_udd_9763,"Fag., skrædderfag"
EDU_udd_9764,"Fag., møbelpolstring og sadelmageri"
EDU_udd_9765,"Fag., optikerfag"
EDU_udd_9766,"Fag., tandteknikerfag"
EDU_udd_9767,"Fag., frisørfag"
EDU_udd_9768,"Fag., skorstensfejerfag"
EDU_udd_9769,"Fag., gartnerfag"
EDU_udd_9770,"Fag., mejerifag"
EDU_udd_9771,"Fag., slagterfag"
EDU_udd_9772,"Fag., kødindustri andre tekniske fag"
EDU_udd_9773,"Fag., bagerfag"
EDU_udd_9774,"Fag., konditor"
EDU_udd_9775,"Fag., bager og konditorfag"
EDU_udd_9776,"Fag., kokkefag"
EDU_udd_9777,"Fag., bogbinderfag"
EDU_udd_9778,"Fag., jern metal edb-teknik"
EDU_udd_9779,"Fag., økonomi og regnskab"
EDU_udd_9780,"Fag., organisation"
EDU_udd_9781,"Fag., salg og markedsføring"
EDU_udd_9782,"Fag., administration"
EDU_udd_9783,"Fag., engrosvirksomhed"
EDU_udd_9784,"Fag., bogtryk og repro, fælles"
EDU_udd_9785,"Fag., finanssektoren"
EDU_udd_9786,"Fag., reklame"
EDU_udd_9787,"Fag., gartner"
EDU_udd_9788,"Fag., beklædning"
EDU_udd_9800,"Sp., metalindustri og andre tekniske fag"
EDU_udd_9801,"Sp., stålværksteknik"
EDU_udd_9802,"Sp., beskyttelsesgassvejsning"
EDU_udd_9803,"Sp., flammeskæring og gassvejsning"
EDU_udd_9804,"Sp., lysbuesvejsning"
EDU_udd_9805,"Sp., pladearbejde"
EDU_udd_9806,"Sp., naturgasteknik"
EDU_udd_9807,"Sp., montage og måleteknik"
EDU_udd_9808,"Sp., spåntagende bearbejdning"
EDU_udd_9809,"Sp., metalindustri el-teknik"
EDU_udd_9810,"Sp., medicinalindustrien"
EDU_udd_9811,"Sp., anlægsområdet"
EDU_udd_9812,"Sp., betonindustrien"
EDU_udd_9813,"Sp., maskinførerområdet"
EDU_udd_9814,"Sp., emballageglasindustri"
EDU_udd_9815,"Sp., kunst- og brugsglasindustri"
EDU_udd_9816,"Sp., porcelænsindustrien"
EDU_udd_9817,"Sp., isoleringsområdet"
EDU_udd_9818,"Sp., tagdækkerområdet"
EDU_udd_9819,"Sp., gardindekoratørområdet"
EDU_udd_9820,"Sp., bygge og anlæg andre områder"
EDU_udd_9821,"Sp., stilladsområdet"
EDU_udd_9822,"Sp., væveriområdet"
