family,code,suffix,own_label_da,own_label_en,own_conf,best_cross_family,best_cross_code,best_cross_label_da,best_cross_label_en,cooc_support,cooc_share,cooc_lift,recommended_label_da,recommended_label_en,recommended_source,recommended_confidence,cross_all,source
db07,LAB_db07_682040,682040,,,,nace,702040,,,12987,0.8652,241.255,,,none,none,"{""nace"": {""code"": ""702040"", ""n"": 12987, ""share"": 0.8652, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_683110,683110,,,,nace,703110,,,8017,0.9971,396.295,,,none,none,"{""nace"": {""code"": ""703110"", ""n"": 8017, ""share"": 0.9971, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_683120,683120,,,,nace,703120,,,2869,0.0342,1109.188,,,none,none,"{""nace"": {""code"": ""703120"", ""n"": 2869, ""share"": 0.0342, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_683210,683210,,,,nace,703210,,,6052,0.8824,391.943,,,none,none,"{""nace"": {""code"": ""703210"", ""n"": 6052, ""share"": 0.8824, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_683220,683220,,,,nace,703220,,,1729,0.9948,1838.383,,,none,none,"{""nace"": {""code"": ""703220"", ""n"": 1729, ""share"": 0.9948, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_691000,691000,,,,nace,741100,,,12312,0.9981,257.86,,,none,none,"{""nace"": {""code"": ""741100"", ""n"": 12312, ""share"": 0.9981, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_692000,692000,,,,nace,741200,,,19967,0.9983,154.306,,,none,none,"{""nace"": {""code"": ""741200"", ""n"": 19967, ""share"": 0.9983, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_701010,701010,,,,nace,741500,,,2799,0.9971,433.315,,,none,none,"{""nace"": {""code"": ""741500"", ""n"": 2799, ""share"": 0.9971, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_701020,701020,,,,nace,401300,,,200,0.47,371.501,,,none,none,"{""nace"": {""code"": ""401300"", ""n"": 200, ""share"": 0.47, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_702010,702010,,,,,,,,,,,,,none,none,{},empirical_industry_crosswalk
db07,LAB_db07_702020,702020,,,,,,,,,,,,,none,none,{},empirical_industry_crosswalk
db07,LAB_db07_702100,702100,,,,nace,741490,,,1759,0.9915,185.639,,,none,none,"{""nace"": {""code"": ""741490"", ""n"": 1759, ""share"": 0.9915, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_702200,702200,,,,nace,741490,,,15058,0.9881,185.01,,,none,none,"{""nace"": {""code"": ""741490"", ""n"": 15058, ""share"": 0.9881, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_711100,711100,,,,nace,742040,,,9464,0.9501,334.982,,,none,none,"{""nace"": {""code"": ""742040"", ""n"": 9464, ""share"": 0.9501, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_711210,711210,,,,nace,742010,,,15168,0.998,206.098,,,none,none,"{""nace"": {""code"": ""742010"", ""n"": 15168, ""share"": 0.998, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_711220,711220,,,,nace,742020,,,7092,0.9948,447.127,,,none,none,"{""nace"": {""code"": ""742020"", ""n"": 7092, ""share"": 0.9948, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_711230,711230,,,,nace,742030,,,2074,0.9971,1534.359,,,none,none,"{""nace"": {""code"": ""742030"", ""n"": 2074, ""share"": 0.9971, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_711240,711240,,,,nace,742060,,,1572,0.0967,2024.339,,,none,none,"{""nace"": {""code"": ""742060"", ""n"": 1572, ""share"": 0.0967, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_711290,711290,,,,nace,742090,,,3746,0.9928,844.739,,,none,none,"{""nace"": {""code"": ""742090"", ""n"": 3746, ""share"": 0.9928, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_712010,712010,,,,nace,743010,,,2179,1.0,1460.423,,,none,none,"{""nace"": {""code"": ""743010"", ""n"": 2179, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_712020,712020,,,,nace,743020,,,2128,0.9995,1487.034,,,none,none,"{""nace"": {""code"": ""743020"", ""n"": 2128, ""share"": 0.9995, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_712090,712090,,,,nace,743090,,,1713,0.3631,1848.795,,,none,none,"{""nace"": {""code"": ""743090"", ""n"": 1713, ""share"": 0.3631, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_721100,721100,,,,nace,731000,,,1962,1.0,273.931,,,none,none,"{""nace"": {""code"": ""731000"", ""n"": 1962, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_721900,721900,,,,nace,731000,,,9523,0.9973,273.183,,,none,none,"{""nace"": {""code"": ""731000"", ""n"": 9523, ""share"": 0.9973, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_722000,722000,,,,nace,732000,,,2053,0.9722,1550.054,,,none,none,"{""nace"": {""code"": ""732000"", ""n"": 2053, ""share"": 0.9722, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_731110,731110,,,,nace,744010,,,10503,0.9899,302.317,,,none,none,"{""nace"": {""code"": ""744010"", ""n"": 10503, ""share"": 0.9899, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_731190,731190,,,,nace,744090,,,24681,0.9997,118.222,,,none,none,"{""nace"": {""code"": ""744090"", ""n"": 24681, ""share"": 0.9997, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_731200,731200,,,,nace,744090,,,2194,0.9995,118.202,,,none,none,"{""nace"": {""code"": ""744090"", ""n"": 2194, ""share"": 0.9995, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_732000,732000,,,,nace,741300,,,4490,0.9666,708.581,,,none,none,"{""nace"": {""code"": ""741300"", ""n"": 4490, ""share"": 0.9666, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_741010,741010,,,,nace,748720,,,2260,0.992,761.62,,,none,none,"{""nace"": {""code"": ""748720"", ""n"": 2260, ""share"": 0.992, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_741020,741020,,,,nace,748720,,,1855,0.9978,766.079,,,none,none,"{""nace"": {""code"": ""748720"", ""n"": 1855, ""share"": 0.9978, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_741030,741030,,,,nace,748710,,,773,0.9948,4100.769,,,none,none,"{""nace"": {""code"": ""748710"", ""n"": 773, ""share"": 0.9948, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_741490,741490,,,,,,,,,,,,,none,none,{},empirical_industry_crosswalk
db07,LAB_db07_742000,742000,,,,nace,748120,,,2367,0.0537,1344.428,,,none,none,"{""nace"": {""code"": ""748120"", ""n"": 2367, ""share"": 0.0537, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_743000,743000,,,,nace,748520,,,2163,0.9926,1466.444,,,none,none,"{""nace"": {""code"": ""748520"", ""n"": 2163, ""share"": 0.9926, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_749010,749010,,,,nace,741410,,,3894,0.9987,790.394,,,none,none,"{""nace"": {""code"": ""741410"", ""n"": 3894, ""share"": 0.9987, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_749090,749090,,,,nace,742080,,,2023,0.3337,1570.714,,,none,none,"{""nace"": {""code"": ""742080"", ""n"": 2023, ""share"": 0.3337, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_750000,750000,,,,nace,852000,,,2743,0.9971,1159.715,,,none,none,"{""nace"": {""code"": ""852000"", ""n"": 2743, ""share"": 0.9971, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_771100,771100,,,,nace,711000,,,1358,0.9978,2343.344,,,none,none,"{""nace"": {""code"": ""711000"", ""n"": 1358, ""share"": 0.9978, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_771200,771200,,,,nace,712190,,,70,1.0,22099.035,,,none,none,"{""nace"": {""code"": ""712190"", ""n"": 70, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_772100,772100,,,,nace,714090,,,172,0.9593,1841.225,,,none,none,"{""nace"": {""code"": ""714090"", ""n"": 172, ""share"": 0.9593, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_772200,772200,,,,nace,714010,,,1342,1.0,2371.282,,,none,none,"{""nace"": {""code"": ""714010"", ""n"": 1342, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_772900,772900,,,,nace,714090,,,1478,0.9932,1906.351,,,none,none,"{""nace"": {""code"": ""714090"", ""n"": 1478, ""share"": 0.9932, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_773100,773100,,,,nace,713100,,,83,1.0,37884.06,,,none,none,"{""nace"": {""code"": ""713100"", ""n"": 83, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_773200,773200,,,,nace,713200,,,2041,0.9961,1541.726,,,none,none,"{""nace"": {""code"": ""713200"", ""n"": 2041, ""share"": 0.9961, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_773300,773300,,,,nace,713310,,,157,0.8726,20269.178,,,none,none,"{""nace"": {""code"": ""713310"", ""n"": 157, ""share"": 0.8726, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_773400,773400,,,,nace,712200,,,35,1.0,90921.743,,,none,none,"{""nace"": {""code"": ""712200"", ""n"": 35, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_773500,773500,,,,nace,712300,,,37,0.7838,86007.054,,,none,none,"{""nace"": {""code"": ""712300"", ""n"": 37, ""share"": 0.7838, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_773900,773900,,,,nace,712110,,,2408,0.0756,1321.537,,,none,none,"{""nace"": {""code"": ""712110"", ""n"": 2408, ""share"": 0.0756, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_774000,774000,,,,nace,748790,,,234,0.9915,481.836,,,none,none,"{""nace"": {""code"": ""748790"", ""n"": 234, ""share"": 0.9915, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_781000,781000,,,,nace,745010,,,6652,0.8202,470.713,,,none,none,"{""nace"": {""code"": ""745010"", ""n"": 6652, ""share"": 0.8202, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_782000,782000,,,,nace,745020,,,42612,0.9944,74.669,,,none,none,"{""nace"": {""code"": ""745020"", ""n"": 42612, ""share"": 0.9944, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_783000,783000,,,,nace,745030,,,682,0.915,2057.688,,,none,none,"{""nace"": {""code"": ""745030"", ""n"": 682, ""share"": 0.915, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_791100,791100,,,,nace,633030,,,1800,0.9956,1761.044,,,none,none,"{""nace"": {""code"": ""633030"", ""n"": 1800, ""share"": 0.9956, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_791200,791200,,,,nace,633020,,,4080,0.9953,777.286,,,none,none,"{""nace"": {""code"": ""633020"", ""n"": 4080, ""share"": 0.9953, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_799000,799000,,,,nace,633010,,,1040,0.6885,3059.866,,,none,none,"{""nace"": {""code"": ""633010"", ""n"": 1040, ""share"": 0.6885, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_801000,801000,,,,nace,746000,,,1870,0.9727,835.26,,,none,none,"{""nace"": {""code"": ""746000"", ""n"": 1870, ""share"": 0.9727, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_802000,802000,,,,nace,746000,,,2081,0.3883,333.403,,,none,none,"{""nace"": {""code"": ""746000"", ""n"": 2081, ""share"": 0.3883, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_803000,803000,,,,nace,746000,,,1054,0.9991,857.863,,,none,none,"{""nace"": {""code"": ""746000"", ""n"": 1054, ""share"": 0.9991, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_811000,811000,,,,nace,703210,,,2315,0.6907,306.816,,,none,none,"{""nace"": {""code"": ""703210"", ""n"": 2315, ""share"": 0.6907, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_812100,812100,,,,nace,747010,,,48459,0.9952,65.208,,,none,none,"{""nace"": {""code"": ""747010"", ""n"": 48459, ""share"": 0.9952, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_812210,812210,,,,nace,747030,,,2004,0.995,1583.983,,,none,none,"{""nace"": {""code"": ""747030"", ""n"": 2004, ""share"": 0.995, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_812220,812220,,,,nace,747040,,,699,0.9986,4552.591,,,none,none,"{""nace"": {""code"": ""747040"", ""n"": 699, ""share"": 0.9986, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_812290,812290,,,,nace,747020,,,1193,0.9179,1243.974,,,none,none,"{""nace"": {""code"": ""747020"", ""n"": 1193, ""share"": 0.9179, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_812900,812900,,,,nace,747050,,,4666,0.1009,682.011,,,none,none,"{""nace"": {""code"": ""747050"", ""n"": 4666, ""share"": 0.1009, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_813000,813000,,,,nace,14120,,,8248,0.7799,385.223,,,none,none,"{""nace"": {""code"": ""14120"", ""n"": 8248, ""share"": 0.7799, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_821100,821100,,,,nace,748510,,,2238,0.273,1132.717,,,none,none,"{""nace"": {""code"": ""748510"", ""n"": 2238, ""share"": 0.273, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_821900,821900,,,,nace,748590,,,1045,0.8526,1353.94,,,none,none,"{""nace"": {""code"": ""748590"", ""n"": 1045, ""share"": 0.8526, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_822000,822000,,,,nace,748600,,,3316,0.9961,938.362,,,none,none,"{""nace"": {""code"": ""748600"", ""n"": 3316, ""share"": 0.9961, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_823000,823000,,,,nace,748740,,,1729,0.9948,1838.383,,,none,none,"{""nace"": {""code"": ""748740"", ""n"": 1729, ""share"": 0.9948, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_829100,829100,,,,nace,748730,,,357,0.9804,8913.896,,,none,none,"{""nace"": {""code"": ""748730"", ""n"": 357, ""share"": 0.9804, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_829200,829200,,,,nace,748200,,,2182,0.9968,1456.406,,,none,none,"{""nace"": {""code"": ""748200"", ""n"": 2182, ""share"": 0.9968, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_829900,829900,,,,nace,748790,,,4755,0.9603,466.673,,,none,none,"{""nace"": {""code"": ""748790"", ""n"": 4755, ""share"": 0.9603, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_841100,841100,,,,nace,751100,,,62242,0.9343,50.201,,,none,none,"{""nace"": {""code"": ""751100"", ""n"": 62242, ""share"": 0.9343, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_841200,841200,,,,nace,751200,,,20773,0.9379,144.977,,,none,none,"{""nace"": {""code"": ""751200"", ""n"": 20773, ""share"": 0.9379, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_841300,841300,,,,nace,751300,,,15760,0.9329,186.051,,,none,none,"{""nace"": {""code"": ""751300"", ""n"": 15760, ""share"": 0.9329, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_842100,842100,,,,nace,752100,,,1873,1.0,1699.018,,,none,none,"{""nace"": {""code"": ""752100"", ""n"": 1873, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_842200,842200,,,,nace,752200,,,30032,0.9999,105.962,,,none,none,"{""nace"": {""code"": ""752200"", ""n"": 30032, ""share"": 0.9999, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_842300,842300,,,,nace,752310,,,9271,0.4982,343.249,,,none,none,"{""nace"": {""code"": ""752310"", ""n"": 9271, ""share"": 0.4982, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_842400,842400,,,,nace,752400,,,13839,1.0,229.949,,,none,none,"{""nace"": {""code"": ""752400"", ""n"": 13839, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_842500,842500,,,,nace,752500,,,8274,0.9926,366.791,,,none,none,"{""nace"": {""code"": ""752500"", ""n"": 8274, ""share"": 0.9926, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_843000,843000,,,,nace,753000,,,3022,0.9454,1053.031,,,none,none,"{""nace"": {""code"": ""753000"", ""n"": 3022, ""share"": 0.9454, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_851000,851000,,,,nace,801010,,,77,0.974,31.037,,,none,none,"{""nace"": {""code"": ""801010"", ""n"": 77, ""share"": 0.974, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_852010,852010,,,,nace,801010,,,99611,0.9991,31.837,,,none,none,"{""nace"": {""code"": ""801010"", ""n"": 99611, ""share"": 0.9991, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_852020,852020,,,,nace,801020,,,9204,0.9935,345.71,,,none,none,"{""nace"": {""code"": ""801020"", ""n"": 9204, ""share"": 0.9935, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_853110,853110,,,,nace,801030,,,12774,0.9757,248.881,,,none,none,"{""nace"": {""code"": ""801030"", ""n"": 12774, ""share"": 0.9757, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_853120,853120,,,,nace,802100,,,16246,0.8578,195.88,,,none,none,"{""nace"": {""code"": ""802100"", ""n"": 16246, ""share"": 0.8578, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_853200,853200,,,,nace,802230,,,27205,0.3896,116.973,,,none,none,"{""nace"": {""code"": ""802230"", ""n"": 27205, ""share"": 0.3896, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_854100,854100,,,,nace,803085,,,9510,0.1626,334.623,,,none,none,"{""nace"": {""code"": ""803085"", ""n"": 9510, ""share"": 0.1626, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_854200,854200,,,,nace,803010,,,31358,0.8976,101.395,,,none,none,"{""nace"": {""code"": ""803010"", ""n"": 31358, ""share"": 0.8976, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_855100,855100,,,,nace,926290,,,1085,0.7198,883.394,,,none,none,"{""nace"": {""code"": ""926290"", ""n"": 1085, ""share"": 0.7198, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_855200,855200,,,,nace,804290,,,2865,0.8967,430.975,,,none,none,"{""nace"": {""code"": ""804290"", ""n"": 2865, ""share"": 0.8967, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_855300,855300,,,,nace,804100,,,1408,0.9929,2258.513,,,none,none,"{""nace"": {""code"": ""804100"", ""n"": 1408, ""share"": 0.9929, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_855900,855900,,,,nace,804220,,,22286,0.1271,142.792,,,none,none,"{""nace"": {""code"": ""804220"", ""n"": 22286, ""share"": 0.1271, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_856000,856000,,,,nace,741500,,,293,0.372,161.661,,,none,none,"{""nace"": {""code"": ""741500"", ""n"": 293, ""share"": 0.372, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_861000,861000,,,,nace,851100,,,119829,1.0,26.371,,,none,none,"{""nace"": {""code"": ""851100"", ""n"": 119829, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_861200,861200,,,,,,,,,,,,,none,none,{},empirical_industry_crosswalk
db07,LAB_db07_862100,862100,,,,nace,851210,,,9226,0.9972,343.765,,,none,none,"{""nace"": {""code"": ""851210"", ""n"": 9226, ""share"": 0.9972, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_862200,862200,,,,nace,851220,,,4040,0.9918,786.315,,,none,none,"{""nace"": {""code"": ""851220"", ""n"": 4040, ""share"": 0.9918, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_862300,862300,,,,nace,851310,,,16473,0.9771,192.833,,,none,none,"{""nace"": {""code"": ""851310"", ""n"": 16473, ""share"": 0.9771, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_869010,869010,,,,nace,851420,,,7015,0.053,453.637,,,none,none,"{""nace"": {""code"": ""851420"", ""n"": 7015, ""share"": 0.053, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_869020,869020,,,,nace,851430,,,3523,0.9884,897.098,,,none,none,"{""nace"": {""code"": ""851430"", ""n"": 3523, ""share"": 0.9884, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_869030,869030,,,,nace,851440,,,6376,0.9959,497.377,,,none,none,"{""nace"": {""code"": ""851440"", ""n"": 6376, ""share"": 0.9959, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_869040,869040,,,,nace,851470,,,1079,0.9981,2930.224,,,none,none,"{""nace"": {""code"": ""851470"", ""n"": 1079, ""share"": 0.9981, ""label_da"": """"}}",empirical_industry_crosswalk
db07,LAB_db07_869090,869090,,,,nace,851450,,,5007,0.0869,635.562,,,none,none,"{""nace"": {""code"": ""851450"", ""n"": 5007, ""share"": 0.0869, ""label_da"": """"}}",empirical_industry_crosswalk
