code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
HEA_ICD10_DS337B,HEA,ICD10,DS337B,Distorsion af symfysen,Distorsion af symfysen,,,Sprain of symphysis,"Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS337,subcategory,445,356,3.9e-05,,
HEA_ICD10_DT281,HEA,ICD10,DT281,Forbrænding i spiserøret,Forbrænding i spiserøret,,,Burn of oesophagus,Burn of oesophagus,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT28,category,271,218,2.4e-05,,
HEA_ICD10_DL241A,HEA,ICD10,DL241A,Erhvervsbetinget toksisk kontaktdermatitis forårsaget af olie eller smøremiddel,Erhvervsbetinget toksisk kontaktdermatitis forårsaget af olie eller smøremiddel,,,Occupational toxic contact dermatitis caused by oil or lubricant,Irritant contact dermatitis,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL241,subcategory,381,194,2.1e-05,,
HEA_ICD10_DH250F,HEA,ICD10,DH250F,Cataracta senilis incipiens,Cataracta senilis incipiens,,,Senile cataract incipiens,Senile cataract,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH250,subcategory,212,185,2e-05,,
HEA_ICD10_DZ894,HEA,ICD10,DZ894,Erhvervet mangel af fod og ankel,Erhvervet mangel af fod og ankel,,,Acquired absence of foot and ankle,Acquired absence of foot and ankle,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ89,category,241,118,1.3e-05,,
HEA_ICD10_DK598E,HEA,ICD10,DK598E,Dysfunctio coli,Dysfunctio coli,,,Functional disorder of the colon,Other functional intestinal disorders,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK598,subcategory,190,52,6e-06,,
HEA_ICD10_DM484,HEA,ICD10,DM484,Spontanfraktur af ryghvirvel,Spontanfraktur af ryghvirvel,,,Fatigue fracture of vertebra,Fatigue fracture of vertebra,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM48,category,699,525,5.8e-05,,
HEA_ICD10_DE752,HEA,ICD10,DE752,Anden sfingolipidose,Anden sfingolipidose,,,Other sphingolipidosis,Other sphingolipidosis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DE75,category,1545,162,1.8e-05,,
HEA_ICD10_DP200,HEA,ICD10,DP200,Intrauterin hypoxi observeret før veernes begyndelse,Intrauterin hypoxi observeret før veernes begyndelse,,,Intrauterine hypoxia first noted before onset of labour,Intrauterine hypoxia first noted before onset of labour,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DP20,category,102,91,1e-05,,
HEA_ICD10_DQ246,HEA,ICD10,DQ246,Medfødt hjerteblok,Medfødt hjerteblok,,,Congenital heart block,Congenital heart block,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ24,category,295,96,1.1e-05,,
HEA_ICD10_DP941,HEA,ICD10,DP941,Medfødt muskulær hypertoni,Medfødt muskulær hypertoni,,,Congenital hypertonia,Congenital hypertonia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DP94,category,239,135,1.5e-05,,
HEA_ICD10_DQ42,HEA,ICD10,DQ42,"Agenesi, atresi og medfødt stenose af tyktarm, endetarm og analkanal","Agenesi, atresi og medfødt stenose af tyktarm, endetarm og analkanal",,,"Congenital absence, atresia and stenosis of large intestine","Congenital absence, atresia and stenosis of large intestine",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ,block,247,126,1.4e-05,,
HEA_ICD10_07002,HEA,ICD10,07002,"Hepatitis viralis acuta,typus b,cum coma","Hepatitis viralis acuta,typus b,cum coma",,,"Viral acute hepatitis type B, with coma",,,translated,none|icd8_raw,medium,danish,,icd8_code,406,379,4.2e-05,,
HEA_ICD10_DQ638E,HEA,ICD10,DQ638E,Ren mobilis congenita,Ren mobilis congenita,,,Other specified congenital malformations of kidney,Other congenital malformations of kidney,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ638,subcategory,104,48,5e-06,,
HEA_ICD10_DQ300B,HEA,ICD10,DQ300B,Medfødt koanal stenose,Medfødt koanal stenose,,,Congenital choanal stenosis,Congenital malformations of nose,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ300,subcategory,163,44,5e-06,,
HEA_ICD10_DD538,HEA,ICD10,DD538,Anden ernæringsbetinget anæmi,Anden ernæringsbetinget anæmi,,,Other specified nutritional anaemias,Other specified nutritional anaemias,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD53,category,226,186,2.1e-05,,
HEA_ICD10_DO758,HEA,ICD10,DO758,Anden fødselskomplikation,Anden fødselskomplikation,,,Other specified complications of labour and delivery,Other specified complications of labour and delivery,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO75,category,360,330,3.7e-05,,
HEA_ICD10_DZ615,HEA,ICD10,DZ615,Problem på grund af seksuelt overgreb fra fjerntstående person i barndommen,Problem på grund af seksuelt overgreb fra fjerntstående person i barndommen,,,Problems related to alleged sexual abuse of child by person outside primary support group,Problems related to alleged sexual abuse of child by person outside primary support group,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ61,category,427,286,3.2e-05,,
HEA_ICD10_DT215,HEA,ICD10,DT215,1° ætsning på kroppen,1° ætsning på kroppen,,,Corrosion of first degree of trunk,Corrosion of first degree of trunk,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT21,category,109,99,1.1e-05,,
HEA_ICD10_DP021,HEA,ICD10,DP021,Anden blødning med følger for nyfødt,Anden blødning med følger for nyfødt,,,Fetus and newborn affected by other forms of placental separation and haemorrhage,Fetus and newborn affected by other forms of placental separation and haemorrhage,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DP02,category,418,377,4.2e-05,,
HEA_ICD10_DR850,HEA,ICD10,DR850,Prøve fra fordøjelsesorgan eller bughulen med abnorm enzymkoncentration,Prøve fra fordøjelsesorgan eller bughulen med abnorm enzymkoncentration,,,Specimen from digestive organ or abdominal cavity with abnormal enzyme concentration,Abnormal findings in specimens from digestive organs and abdominal cavity,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DR85,category,101,84,9e-06,,
HEA_ICD10_DZ599,HEA,ICD10,DZ599,Problem med boligforhold eller økonomisk forhold UNS,Problem med boligforhold eller økonomisk forhold UNS,,,"Problem related to housing and economic circumstances, unspecified","Problem related to housing and economic circumstances, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ59,category,507,449,5e-05,,
HEA_ICD10_DK060,HEA,ICD10,DK060,Gingivaretraktion,Gingivaretraktion,,,Gingival recession,Gingival recession,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK06,category,412,219,2.4e-05,,
HEA_ICD10_08319,HEA,ICD10,08319,Febris q,Febris q,,,Febris q,,,copy-of-da,none|icd8_raw,medium,danish,,icd8_code,32,26,3e-06,,
HEA_ICD10_DP52,HEA,ICD10,DP52,Ikke-traumatisk hjerneblødning hos nyfødt,Ikke-traumatisk hjerneblødning hos nyfødt,,,Intracranial nontraumatic haemorrhage of fetus and newborn,Intracranial nontraumatic haemorrhage of fetus and newborn,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DP,block,190,97,1.1e-05,,
HEA_ICD10_DZ223,HEA,ICD10,DZ223,Bærer af anden bakteriel sygdom,Bærer af anden bakteriel sygdom,,,Carrier of other specified bacterial diseases,Carrier of other specified bacterial diseases,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ22,category,404,372,4.1e-05,,
HEA_ICD10_DH46,HEA,ICD10,DH46,Inflammationer i synsnerve,Inflammationer i synsnerve,,,Optic neuritis,Optic neuritis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH,block,83,69,8e-06,,
HEA_ICD10_Y9111,HEA,ICD10,Y9111,"Barn født til tiden,mindre undervægt,normal","Barn født til tiden,mindre undervægt,normal",,,"Children born on time, less underweight, normal",,,translated,none|icd8_raw,medium,danish,,icd8_code,193,187,2.1e-05,,
HEA_ICD10_DQ99,HEA,ICD10,DQ99,Andre kønskromosomanomalier IKA,Andre kønskromosomanomalier IKA,,,"Other chromosome abnormalities, not elsewhere classified","Other chromosome abnormalities, not elsewhere classified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ,block,151,88,1e-05,,
HEA_ICD10_Y9021,HEA,ICD10,Y9021,"Barn født før tiden,normal vægt,normal","Barn født før tiden,normal vægt,normal",,,"Baby born prematurely, normal weight, normal",,,translated,none|icd8_raw,medium,danish,,icd8_code,463,431,4.8e-05,,
HEA_ICD10_DN888,HEA,ICD10,DN888,Anden ikke-inflammatorisk sygdom i livmoderhalsen,Anden ikke-inflammatorisk sygdom i livmoderhalsen,,,Other specified noninflammatory disorders of cervix uteri,Other specified noninflammatory disorders of cervix uteri,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN88,category,673,592,6.6e-05,,
HEA_ICD10_DT389,HEA,ICD10,DT389,"Forgiftning med hormon, syntetisk substitut eller antagonist UNS","Forgiftning med hormon, syntetisk substitut eller antagonist UNS",,,Other and unspecified hormone antagonists,Other and unspecified hormone antagonists,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT38,category,534,467,5.2e-05,,
HEA_ICD10_DI636,HEA,ICD10,DI636,Hjerneinfarkt forårsaget af ikke-pyogen cerebral venøs trombose,Hjerneinfarkt forårsaget af ikke-pyogen cerebral venøs trombose,,,"Cerebral infarction due to cerebral venous thrombosis, nonpyogenic","Cerebral infarction due to cerebral venous thrombosis, nonpyogenic",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI63,category,655,289,3.2e-05,,
HEA_ICD10_DN429,HEA,ICD10,DN429,Sygdom i prostata UNS,Sygdom i prostata UNS,,,"Disorder of prostate, unspecified","Disorder of prostate, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN42,category,805,670,7.4e-05,,
HEA_ICD10_DX8410,HEA,ICD10,DX8410,Selvmordsforsøg med ikke specificeret metode før patientkontakt,Selvmordsforsøg med ikke specificeret metode før patientkontakt,,,Suicide attempt with unspecified method prior to patient contact,Intentional self-harm by unspecified means,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DX841,subcategory,185,167,1.8e-05,,
HEA_ICD10_DE762E,HEA,ICD10,DE762E,Mukopolysakkaridose type III,Mukopolysakkaridose type III,,,Mucopolysaccharidosis type III,Disorders of glycosaminoglycan metabolism,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DE762,subcategory,125,16,2e-06,,
HEA_ICD10_DI368A,HEA,ICD10,DI368A,Sekundær trikuspidalinsufficiens,Sekundær trikuspidalinsufficiens,,,Secondary tricuspid insufficiency,Nonrheumatic tricuspid valve disorders,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI368,subcategory,382,155,1.7e-05,,
HEA_ICD10_DQ02,HEA,ICD10,DQ02,Mikrocefali,Mikrocefali,,,Microcephaly,Microcephaly,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ,block,487,213,2.4e-05,,
HEA_ICD10_DT223B,HEA,ICD10,DT223B,3° forbrænding på arm,3° forbrænding på arm,,,Third-degree burn on arm,"Burn and corrosion of shoulder and upper limb, except wrist and hand",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT223,subcategory,143,75,8e-06,,
HEA_ICD10_DO860C,HEA,ICD10,DO860C,Overfladisk sårinfektion efter obstetrisk operation UNS,Overfladisk sårinfektion efter obstetrisk operation UNS,,,Superficial wound infection following obstetric procedure NOS,Other puerperal infections,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO860,subcategory,452,325,3.6e-05,,
HEA_ICD10_DT950A,HEA,ICD10,DT950A,Følgetilstand efter forbrænding på hovedet,Følgetilstand efter forbrænding på hovedet,,,Sequela after burn on head,"Sequelae of burns, corrosions and frostbite",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT950,subcategory,112,45,5e-06,,
HEA_ICD10_DH428,HEA,ICD10,DH428,Glaukom ved anden sygdom klassificeret andetsteds,Glaukom ved anden sygdom klassificeret andetsteds,,,Glaucoma in other diseases classified elsewhere,Glaucoma in other diseases classified elsewhere,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH42,category,443,169,1.9e-05,,
HEA_ICD10_DO745,HEA,ICD10,DO745,Hovedpine efter spinal eller epidural anæstesi ved fødsel,Hovedpine efter spinal eller epidural anæstesi ved fødsel,,,Spinal and epidural anaesthesia-induced headache during labour and delivery,Spinal and epidural anaesthesia-induced headache during labour and delivery,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO74,category,396,339,3.8e-05,,
HEA_ICD10_DG375,HEA,ICD10,DG375,Encefalitis periaxialis concentrica,Encefalitis periaxialis concentrica,,,Concentric sclerosis [Baló],Concentric sclerosis [Baló],who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG37,category,18,12,1e-06,,
HEA_ICD10_DM098,HEA,ICD10,DM098,Juvenil artritis ved anden sygdom klassificeret andetsteds,Juvenil artritis ved anden sygdom klassificeret andetsteds,,,Juvenile arthritis in other diseases classified elsewhere,Juvenile arthritis in other diseases classified elsewhere,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM09,category,157,77,9e-06,,
HEA_ICD10_DR438B,HEA,ICD10,DR438B,Smagsforstyrrelse UNS,Smagsforstyrrelse UNS,,,Taste disorder NOS,Disturbances of smell and taste,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DR438,subcategory,385,263,2.9e-05,,
HEA_ICD10_DK550C,HEA,ICD10,DK550C,Mesenterialemboli,Mesenterialemboli,,,Mesenteric embolism,Vascular disorders of intestine,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK550,subcategory,170,108,1.2e-05,,
HEA_ICD10_DG4735,HEA,ICD10,DG4735,Søvnrelateret hypoventilation eller hypoxæmi på grund af medicinsk sygdom,Søvnrelateret hypoventilation eller hypoxæmi på grund af medicinsk sygdom,,,Sleep-related hypoventilation or hypoxemia due to medical disease,Sleep disorders,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG473,subcategory,235,128,1.4e-05,,
HEA_ICD10_DQ39,HEA,ICD10,DQ39,Medfødte misdannelser i spiserør,Medfødte misdannelser i spiserør,,,Congenital malformations of oesophagus,Congenital malformations of oesophagus,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ,block,267,115,1.3e-05,,
HEA_ICD10_DH441D,HEA,ICD10,DH441D,Uveitis sympathica,Uveitis sympathica,,,Sympathetic uveitis,Disorders of globe,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH441,subcategory,108,77,9e-06,,
HEA_ICD10_DM218J,HEA,ICD10,DM218J,Erhvervet drophånd,Erhvervet drophånd,,,Acquired drooping hand,Other acquired deformities of limbs,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM218,subcategory,604,417,4.6e-05,,
HEA_ICD10_DQ741H,HEA,ICD10,DQ741H,Patella bipartita,Patella bipartita,,,Bipartite patella,Other congenital malformations of limb(s),who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ741,subcategory,198,131,1.5e-05,,
HEA_ICD10_DT641,HEA,ICD10,DT641,Alimentær aflatoksinforgiftning,Alimentær aflatoksinforgiftning,,,Dietary aflatoxin poisoning,Toxic effect of aflatoxin and other mycotoxin food contaminants,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT64,category,22,19,2e-06,,
HEA_ICD10_DT031,HEA,ICD10,DT031,"Luksationer og distorsioner i både thorax, lænden og bækkenet","Luksationer og distorsioner i både thorax, lænden og bækkenet",,,"Dislocations, sprains and strains involving thorax with lower back and pelvis","Dislocations, sprains and strains involving thorax with lower back and pelvis",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT03,category,113,106,1.2e-05,,
HEA_ICD10_DZ39310,HEA,ICD10,DZ39310,Postpartum undersøgelse ved forbrug af alkohol i graviditet,Postpartum undersøgelse ved forbrug af alkohol i graviditet,,,Postpartum examination due to alcohol consumption during pregnancy,Postpartum care and examination,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ393,subcategory,133,100,1.1e-05,,
HEA_ICD10_DT268,HEA,ICD10,DT268,Ætsning af anden del af øje eller øjenregion,Ætsning af anden del af øje eller øjenregion,,,Corrosion of other parts of eye and adnexa,Corrosion of other parts of eye and adnexa,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT26,category,550,489,5.4e-05,,
HEA_ICD10_DK053B,HEA,ICD10,DK053B,Kronisk perikoronitis,Kronisk perikoronitis,,,Chronic pericoronitis,Gingivitis and periodontal diseases,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK053,subcategory,1027,597,6.6e-05,,
HEA_ICD10_DD164E,HEA,ICD10,DD164E,Godartet tumor i knogle eller ledbrusk i overkæben,Godartet tumor i knogle eller ledbrusk i overkæben,,,Benign tumor of bone or cartilage in maxilla,Benign neoplasm of bone and articular cartilage,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD164,subcategory,165,37,4e-06,,
HEA_ICD10_DK500A,HEA,ICD10,DK500A,Crohns sygdom i duodenum,Crohns sygdom i duodenum,,,Crohn's disease in duodenum,Crohn disease [regional enteritis],who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK500,subcategory,325,72,8e-06,,
HEA_ICD10_DQ265,HEA,ICD10,DQ265,Anomalia venae portae,Anomalia venae portae,,,Anomalous portal venous connection,Anomalous portal venous connection,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ26,category,170,27,3e-06,,
HEA_ICD10_DF1130,HEA,ICD10,DF1130,Abstinenstilstand som følge af opioidbrug uden kramper,Abstinenstilstand som følge af opioidbrug uden kramper,,,Opioid withdrawal state without cramps,Mental and behavioural disorders due to use of opioids,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF113,subcategory,470,308,3.4e-05,,
HEA_ICD10_DM481A,HEA,ICD10,DM481A,Hyperostosis skeletalis idiopathica diffusa,Hyperostosis skeletalis idiopathica diffusa,,,Diffuse idiopathic skeletal hyperostosis,Other spondylopathies,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM481,subcategory,301,216,2.4e-05,,
HEA_ICD10_DS042,HEA,ICD10,DS042,Læsion af nervus trochlearis,Læsion af nervus trochlearis,,,Injury of trochlear nerve,Injury of trochlear nerve,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS04,category,495,326,3.6e-05,,
HEA_ICD10_DT541,HEA,ICD10,DT541,Forgiftning med anden ætsende organisk substans,Forgiftning med anden ætsende organisk substans,,,Other corrosive organic compounds,Other corrosive organic compounds,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT54,category,292,242,2.7e-05,,
HEA_ICD10_DD385C,HEA,ICD10,DD385C,Ikke specificeret tumor i næsehulen,Ikke specificeret tumor i næsehulen,,,Nonspecific tumor of nasal cavity,Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD385,subcategory,98,61,7e-06,,
HEA_ICD10_DH502B,HEA,ICD10,DH502B,Hypotropia,Hypotropia,,,Hypotropia,Other strabismus,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH502,subcategory,366,136,1.5e-05,,
HEA_ICD10_DB889,HEA,ICD10,DB889,Infestation med leddyr UNS,Infestation med leddyr UNS,,,"Infestation, unspecified","Infestation, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DB88,category,124,116,1.3e-05,,
HEA_ICD10_DT245,HEA,ICD10,DT245,1° ætsning på underekstremitet,1° ætsning på underekstremitet,,,"Corrosion of first degree of hip and lower limb, except ankle and foot","Corrosion of first degree of hip and lower limb, except ankle and foot",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT24,category,266,220,2.4e-05,,
HEA_ICD10_DQ335,HEA,ICD10,DQ335,Ektopisk væv i lunge,Ektopisk væv i lunge,,,Ectopic tissue in lung,Ectopic tissue in lung,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ33,category,197,139,1.5e-05,,
HEA_ICD10_DL305,HEA,ICD10,DL305,Pityriasis alba,Pityriasis alba,,,Pityriasis alba,Pityriasis alba,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL30,category,197,180,2e-05,,
