code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level
SOC_ger7_1445785,SOC,ger7,1445785,"Miljø, forurening med betydelig skade","Miljø, forurening med betydelig skade",,,"Environment, pollution with significant damage",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1445,detail
SOC_ger7_3835582,SOC,ger7,3835582,"Uautoriseret indgreb i kontrolapparat, fører","Uautoriseret indgreb i kontrolapparat, fører",,,"Uautoriseret indgreb i kontrolapparat, driver",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_1120530,SOC,ger7,1120530,Anden kønslig omgang ved tilsnigelse,Anden kønslig omgang ved tilsnigelse,,,Other sexual contact through tilsnigelse,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1120,detail
SOC_ger7_1485410,SOC,ger7,1485410,Ulovlig adgang til erhvervshemmeligheder,Ulovlig adgang til erhvervshemmeligheder,,,Ulovlig adgang to erdutyshemmeligheder,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1485,detail
SOC_ger7_3810735,SOC,ger7,3810735,Vinter vedlige-/renholdelse af offentlig vej,Vinter vedlige-/renholdelse af offentlig vej,,,Vinter vedlige-/renholdelse of offentlig vej,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1283000,SOC,ger7,1283000,Uagtsomt manddrab/legemsbesk. (via 1283),Uagtsomt manddrab/legemsbesk. (via 1283),,,Negligent homicide / bodily harm (via 1283),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1283,detail
SOC_ger7_1140550,SOC,ger7,1140550,Anden kønslig omgang ved forførelse,Anden kønslig omgang ved forførelse,,,Other sexual contact through seduction,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1140,detail
SOC_ger7_2210060,SOC,ger7,2210060,"FUH. Cyklist mv., spirituspåvirket uden personskade","FUH. Cyklist mv., spirituspåvirket uden personskade",,,"Traffic accident Cyklist etc., under the influence of alcohol without personskade",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2210,detail
SOC_ger7_2220024,SOC,ger7,2220024,"Fører af motordrevet køretøj, euforiserende stoffer med recept","Fører af motordrevet køretøj, euforiserende stoffer med recept",,,"Driver of motordrevet vehicle, euforiserende stoffer with recept",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_1110545,SOC,ger7,1110545,"Blodskam i øvrigt, mellem søskende","Blodskam i øvrigt, mellem søskende",,,"Incest, other, between siblings",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1110,detail
SOC_ger7_3830510,SOC,ger7,3830510,"Dyretransport, manglende kompetencebevis","Dyretransport, manglende kompetencebevis",,,"Animal transport, missing kompetencebevis",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3830,detail
SOC_ger7_2610059,SOC,ger7,2610059,"ATK Mobiltelefon, brug af håndholdt","ATK Mobiltelefon, brug af håndholdt",,,"ATK Mobile phone, handheld use",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1150,SOC,ger7,1150,Homosek. sæd.f. børn u. 12 år,Homosek. sæd.f. børn u. 12 år,,,Homosexual sodomy of children under 12 years,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_115,subgroup
SOC_ger7_2220066,SOC,ger7,2220066,"Motordrevet køretøj, euforiserende stoffer med recept","Motordrevet køretøj, euforiserende stoffer med recept",,,"Motordrevet vehicle, euforiserende stoffer with recept",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_3810918,SOC,ger7,3810918,"Tilhold og opholdsforbud, overtrædelse af","Tilhold og opholdsforbud, overtrædelse af",,,"Tilhold and opholdsforbud, violation af",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_2610067,SOC,ger7,2610067,"Kørekort, inddragelse, ej mødt til kontrolprøve","Kørekort, inddragelse, ej mødt til kontrolprøve",,,"Driving licence, withdrawal, failed to appear for test",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1415550,SOC,ger7,1415550,Tilintetgørelse af post mv.,Tilintetgørelse af post mv.,,,Destruction of post etc.,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1415,detail
SOC_ger7_1120515,SOC,ger7,1120515,Tilsnigelse til samleje,Tilsnigelse til samleje,,,Deception to samleje,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1120,detail
SOC_ger7_2610058,SOC,ger7,2610058,"Kørekort, inddragelse pga. utilfredsstillende helbred","Kørekort, inddragelse pga. utilfredsstillende helbred",,,"Driving licence, withdrawal pga. utilfredsstillende helbred",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1485450,SOC,ger7,1485450,"Datasystem, uberettiget adgang til","Datasystem, uberettiget adgang til",,,"Datasystem, unauthorised adgang til",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1485,detail
SOC_ger7_1145505,SOC,ger7,1145505,Samleje ved udnyttelse af psykisk abnormitet,Samleje ved udnyttelse af psykisk abnormitet,,,Samleje by udnyttelse of mental abnormality,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1145,detail
SOC_ger7_3610,SOC,ger7,3610,Skatte og afgiftslove mv.,Skatte og afgiftslove mv.,,,Tax and tariff laws etc.,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_361,subgroup
SOC_ger7_1415535,SOC,ger7,1415535,Misbrug af offentligt hverv,Misbrug af offentligt hverv,,,Misbrug of public duty,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1415,detail
SOC_ger7_3835315,SOC,ger7,3835315,Bekendtgørelse om bedriftssundhedstjeneste,Bekendtgørelse om bedriftssundhedstjeneste,,,Regulation on occupational health service,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_1445710,SOC,ger7,1445710,"Livsfarlig sprængning mv., transportulykke","Livsfarlig sprængning mv., transportulykke",,,"Life-threatening explosion etc., transport accident",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1445,detail
SOC_ger7_1445705,SOC,ger7,1445705,"Sprængning mv., transportulykke","Sprængning mv., transportulykke",,,"Explosion etc., transport accident",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1445,detail
SOC_ger7_1398567,SOC,ger7,1398567,"Ophavskrænkelse, skærpende omstændigheder","Ophavskrænkelse, skærpende omstændigheder",,,"Ophavsviolation, aggravating circumstances",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1398,detail
SOC_ger7_3845715,SOC,ger7,3845715,Civilforsvarsloven,Civilforsvarsloven,,,Civil Defence Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3845,detail
SOC_ger7_3810715,SOC,ger7,3810715,Pasloven,Pasloven,,,Passport Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_3810225,SOC,ger7,3810225,"Udlændingeloven, ulovligt ophold","Udlændingeloven, ulovligt ophold",,,"Aliens Act, ulovligt ophold",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1354,SOC,ger7,1354,Underslæb,Underslæb,,,Embezzlement,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_135,subgroup
SOC_ger7_1363905,SOC,ger7,1363905,"Mandatsvig, anvendelse af EDB-materiale","Mandatsvig, anvendelse af EDB-materiale",,,"Mandatsvig, use of EDB-materiale",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1363,detail
SOC_ger7_3810510,SOC,ger7,3810510,"Politivedtægten, meddelt påbud","Politivedtægten, meddelt påbud",,,"Police Ordinance, meddelt directive",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1410348,SOC,ger7,1410348,Overtrædelse af forbud til værn for staten,Overtrædelse af forbud til værn for staten,,,Violation of prohibition for protection of the state,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_1260505,SOC,ger7,1260505,Vold mod sagesløs,Vold mod sagesløs,,,Violence against innocent,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1260,detail
SOC_ger7_1430730,SOC,ger7,1430730,Falsk stempelmærke/frimærke mv.,Falsk stempelmærke/frimærke mv.,,,False stempelmark/frimark etc.,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1430,detail
SOC_ger7_2110020,SOC,ger7,2110020,FUH. Betydelig materiel skade med personskade,FUH. Betydelig materiel skade med personskade,,,Traffic accident Betydelig materiel damage with personskade,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2110,detail
SOC_ger7_1280305,SOC,ger7,1280305,Legemsbeskadigelse,Legemsbeskadigelse,,,Bodily harm,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1280,detail
SOC_ger7_1430505,SOC,ger7,1430505,Dokumentsvig,Dokumentsvig,,,Document fraud,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1430,detail
SOC_ger7_1376509,SOC,ger7,1376509,"Hæleri med hensyn til våben/ammunition, groft","Hæleri med hensyn til våben/ammunition, groft",,,"Receiving stolen goods with hensyn to weapons/ammunition, groft",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1376,detail
SOC_ger7_1110,SOC,ger7,1110,Blodskam mv.,Blodskam mv.,,,Bloodshed etc.,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_111,subgroup
SOC_ger7_2110030,SOC,ger7,2110030,FUH. Ingen materiel skade med personskade,FUH. Ingen materiel skade med personskade,,,Traffic accident Ingen materiel damage with personskade,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2110,detail
SOC_ger7_1445,SOC,ger7,1445,Almenskadelige forbr. mv.,Almenskadelige forbr. mv.,,,General injury crimes etc.,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_144,subgroup
SOC_ger7_1390,SOC,ger7,1390,Hærværk,Hærværk,,,Rioting,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_139,subgroup
SOC_ger7_1376511,SOC,ger7,1376511,Hvidvask,Hvidvask,,,Money laundering,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1376,detail
SOC_ger7_1146000,SOC,ger7,1146000,Sædelighedsforbrydelser (Sexual offenses) - detail code 1146000,Sædelighedsforbrydelser - detail code 1146000,,,Sexual offenses - detail code 1146000,,,translated,none|generated,medium,danish,SOC_ger7_1146,detail
SOC_ger7_2610301,SOC,ger7,2610301,"Fører, uden ledsager/ledsager opfylder ej betingelser","Fører, uden ledsager/ledsager opfylder ej betingelser",,,"Driver, without attendant/attendant opfylder not betingelser",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_3810213,SOC,ger7,3810213,"Udlændingeloven, ulovligt arbejde/arbejdstager","Udlændingeloven, ulovligt arbejde/arbejdstager",,,"Aliens Act, ulovligt work/arbejdstager",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_3810242,SOC,ger7,3810242,Manglende overholdelse af pålagt opholdspligt jf. udlændingeloven,Manglende overholdelse af pålagt opholdspligt jf. udlændingeloven,,,Manglende overholdelse of imposed opholdspligt jf. foreignersloven,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_3810916,SOC,ger7,3810916,"Opholdsforbud, overtrædelse af","Opholdsforbud, overtrædelse af",,,"Opholdsforbud, violation af",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_11,SOC,ger7,11,Sædelighedsforbrydelser (Sexual offenses),Sædelighedsforbrydelser,,,Sexual offenses,,,translated,none|generated,medium,danish,,major_group
SOC_ger7_1150510,SOC,ger7,1150510,Homoseksuel sædelighedsforbrydelse ved vold mod barn under 12 år,Homoseksuel sædelighedsforbrydelse ved vold mod barn under 12 år,,,Homoseksuel sexual offence by violence against child under 12 years,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1150,detail
SOC_ger7_1332315,SOC,ger7,1332315,Tyveri fra frimærkeautomat,Tyveri fra frimærkeautomat,,,Theft from frimarkautomat,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1332,detail
SOC_ger7_14,SOC,ger7,14,Andre straffelovsforbrydelser (Other criminal code offenses),Andre straffelovsforbrydelser,,,Other straffelovsforbrydelser (Other criminal code offenses),,,translated,none|generated,medium,danish,,major_group
SOC_ger7_1485415,SOC,ger7,1485415,"Kode til informationssystem, ulovlig anvendelse af","Kode til informationssystem, ulovlig anvendelse af",,,"Kode to informationssystem, ulovlig use af",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1485,detail
SOC_ger7_1110526,SOC,ger7,1110526,"Blodskam, andet seksuelt forhold (børn under 15 år)","Blodskam, andet seksuelt forhold (børn under 15 år)",,,"Incest, andet sexual relation (children under 15 years)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1110,detail
SOC_ger7_2610024,SOC,ger7,2610024,"Kørekort til lille knallert, ikke medbragt eller forevist","Kørekort til lille knallert, ikke medbragt eller forevist",,,"Driving licence to lille knallert, ikke medbragt or forevist",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1410381,SOC,ger7,1410381,"Terrorisme, hvervning","Terrorisme, hvervning",,,"Terrorisme, dutyning",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_1180550,SOC,ger7,1180550,Utugtig foto/filmoptagelse af person under 18 år,Utugtig foto/filmoptagelse af person under 18 år,,,Utugtig foto/filmoptagelse of person under 18 years,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1180,detail
SOC_ger7_3840560,SOC,ger7,3840560,Valutalovgivningen,Valutalovgivningen,,,Valutalegislationen,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3840,detail
SOC_ger7_1455,SOC,ger7,1455,Forbrydelser i familieforhold,Forbrydelser i familieforhold,,,Offences against family relations,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_145,subgroup
SOC_ger7_1415,SOC,ger7,1415,Forbr. i off. tjeneste,Forbr. i off. tjeneste,,,Crimes while on official duty,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_141,subgroup
SOC_ger7_2610079,SOC,ger7,2610079,"ATK Sikkerhedssele, ikke brug af","ATK Sikkerhedssele, ikke brug af",,,"ATK Seat belt, ikke brug af",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1180551,SOC,ger7,1180551,Pornografiske foto/filmoptagelser af person under 18 år,Pornografiske foto/filmoptagelser af person under 18 år,,,Pornografiske foto/filmoptagelser of person under 18 years,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1180,detail
SOC_ger7_2220007,SOC,ger7,2220007,Spiritus- og promillekørsel,Spiritus- og promillekørsel,,,Alcohol- and promilledriving,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_1270705,SOC,ger7,1270705,Vold med skade på legeme eller helbred,Vold med skade på legeme eller helbred,,,Violence with damage on legeme or helbred,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1270,detail
SOC_ger7_1475305,SOC,ger7,1475305,Begæring om advarsel,Begæring om advarsel,,,Request for warning,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1475,detail
SOC_ger7_1485725,SOC,ger7,1485725,Ærekrænkelser (ny 2019),Ærekrænkelser (ny 2019),,,Defamationr (ny 2019),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1485,detail
SOC_ger7_3855320,SOC,ger7,3855320,"Restaurationsloven, forbud","Restaurationsloven, forbud",,,"Restaurant and Licensing Act, prohibition",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3855,detail
SOC_ger7_3825515,SOC,ger7,3825515,"Miljøzone, overtrædelse, udenlands køretøj","Miljøzone, overtrædelse, udenlands køretøj",,,"Environment zone, violation, udenlands vehicle",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3825,detail
SOC_ger7_1176205,SOC,ger7,1176205,Blufærdighedskrænkelse (udgået 1986),Blufærdighedskrænkelse (udgået 1986),,,Indecent exposure (discontinued 1986),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1176,detail
SOC_ger7_3810243,SOC,ger7,3810243,Manglende overholdelse af pålagt underretningspligt jf. udlændingeloven,Manglende overholdelse af pålagt underretningspligt jf. udlændingeloven,,,Manglende overholdelse of imposed underretningspligt jf. foreignersloven,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1270305,SOC,ger7,1270305,Legemskrænkelse,Legemskrænkelse,,,Legemsviolation,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1270,detail
SOC_ger7_1280510,SOC,ger7,1280510,Legemsbeskadigelse med grov skade til følge,Legemsbeskadigelse med grov skade til følge,,,Bodily harm with aggravated damage to consequence,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1280,detail
SOC_ger7_1145530,SOC,ger7,1145530,Samleje ved forførelse,Samleje ved forførelse,,,Samleje by seduction,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1145,detail
SOC_ger7_1210705,SOC,ger7,1210705,Vold mod politi mv. ved opløb/opstand,Vold mod politi mv. ved opløb/opstand,,,Violence against politi etc. by gathering/opstand,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1210,detail
SOC_ger7_1280505,SOC,ger7,1280505,Legemsbeskadigelse med død til følge mv.,Legemsbeskadigelse med død til følge mv.,,,Bodily harm with death to consequence etc.,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1280,detail
SOC_ger7_1283705,SOC,ger7,1283705,Uagtsom grov legemsbeskadigelse,Uagtsom grov legemsbeskadigelse,,,Negligent aggravated bodily harm,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1283,detail
SOC_ger7_2220056,SOC,ger7,2220056,"Cyklist mv., medicin mv.","Cyklist mv., medicin mv.",,,"Cyklist etc., medicin etc.",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_1270505,SOC,ger7,1270505,Vold af særlig farlig karakter,Vold af særlig farlig karakter,,,Violence of particularly farlig karakter,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1270,detail
SOC_ger7_2220068,SOC,ger7,2220068,"THC (klip), med recept, motordrevet køretøj, bortset fra lille knallert","THC (klip), med recept, motordrevet køretøj, bortset fra lille knallert",,,"THC (penalty points), with recept, motordrevet vehicle, bortset from lille knallert",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_2110005,SOC,ger7,2110005,Færdselsuheld (FUH),Færdselsuheld (FUH),,,Traffic accident (FUH),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2110,detail
SOC_ger7_2220005,SOC,ger7,2220005,FUH. Spiritus- og promillekørsel uden personskade,FUH. Spiritus- og promillekørsel uden personskade,,,Traffic accident Alcohol- and promilledriving without personskade,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_2220003,SOC,ger7,2220003,FUH. Spiritus- og promillekørsel med personskade,FUH. Spiritus- og promillekørsel med personskade,,,Traffic accident Alcohol- and promilledriving with personskade,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_3810781,SOC,ger7,3810781,Ophold i ejendom/forberedelse af forbud,Ophold i ejendom/forberedelse af forbud,,,Ophold i ejenjudgment/forberedelse of prohibition,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_2610075,SOC,ger7,2610075,ATK Registreringsbekendtgørelse (manglende nummerplade),ATK Registreringsbekendtgørelse (manglende nummerplade),,,ATK Registration Regulation (missing nummerplade),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1283505,SOC,ger7,1283505,Uagtsom legemsbeskadigelse,Uagtsom legemsbeskadigelse,,,Negligent bodily harm,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1283,detail
