code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
HEA_atc_A07DA06,HEA,atc,A07DA06,"antipropulsiva, eluxadolin","antipropulsiva, eluxadolin",,,"anti-prokinetic agents, eluxadoline","Antipropulsives, eluxadoline",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A07DA,chemical_substance,216,58,6e-06
HEA_atc_A07AA12,HEA,atc,A07AA12,"antibiotika, fidaxomicin","antibiotika, fidaxomicin",,,"Antibiotics, fidaxomicin","Antibiotics, fidaxomicin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A07AA,chemical_substance,3,3,0.0
HEA_atc_L04AC10,HEA,atc,L04AC10,"interleukinhæmmere, secukinumab","interleukinhæmmere, secukinumab",,,"interleukin inhibitors, secukinumab","Interleukin inhibitors, secukinumab",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L04AC,chemical_substance,48,13,1e-06
HEA_atc_V04CC02,HEA,atc,V04CC02,"tests for bile duct patency, magnesiumsulfat","tests for bile duct patency, magnesiumsulfat",,,"Tests for bile duct patency, magnesium sulfate","Tests for bile duct patency, magnesium sulfate",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V04CC,chemical_substance,266,92,1e-05
HEA_atc_L04AX07,HEA,atc,L04AX07,"andre immunosuppressiva, dimethylfumarat","andre immunosuppressiva, dimethylfumarat",,,"other immunosuppressants, dimethyl fumarate","Other immunosuppressants, dimethyl fumarate",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L04AX,chemical_substance,839,136,1.5e-05
HEA_atc_S01XA21,HEA,atc,S01XA21,"andre ophthalmologiske midler, mercaptamin","andre ophthalmologiske midler, mercaptamin",,,"other ophthalmic agents, mercaptamine","Other ophthalmologicals, mercaptamine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01XA,chemical_substance,120,8,1e-06
HEA_atc_J02AC05,HEA,atc,J02AC05,"triazol- og tetrazolderivater, isavuconazol","triazol- og tetrazolderivater, isavuconazol",,,"triazole and tetrazole derivatives, isavuconazole","Triazole derivatives, isavuconazole",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J02AC,chemical_substance,2,1,0.0
HEA_atc_J05AE10,HEA,atc,J05AE10,"protease inhibitorer, darunavir","protease inhibitorer, darunavir",,,"Protease inhibitors, darunavir","Protease inhibitors, darunavir",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J05AE,chemical_substance,1,1,0.0
HEA_atc_L01EA02,HEA,atc,L01EA02,"BCR-ABL tyrosinkinasehæmmere, dasatinib","BCR-ABL tyrosinkinasehæmmere, dasatinib",,,"BCR-ABL tyrosine kinase inhibitors, dasatinib","BCR-ABL tyrosine kinase inhibitors, dasatinib",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L01EA,chemical_substance,1,1,0.0
HEA_atc_A10BJ06,HEA,atc,A10BJ06,"glucagon-lignende peptid-1 receptor (GLP-1) analog, semaglutid","glucagon-lignende peptid-1 receptor (GLP-1) analog, semaglutid",,,"Glucagon-like peptide-1 (GLP-1) analogues, semaglutide","Glucagon-like peptide-1 (GLP-1) analogues, semaglutide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BJ,chemical_substance,2980372,224704,0.024888
HEA_atc_R03AL08,HEA,atc,R03AL08,"adrenergika i kombination med antikolinergika inkl. trippel-stof kombinationer med corticosteroider, vilanterol, umeclidiniumbromid og fluticasonfuroat","adrenergika i kombination med antikolinergika inkl. trippel-stof kombinationer med corticosteroider, vilanterol, umeclidiniumbromid og fluticasonfuroat",,,"adrenergics in combination with anticholinergics including triple-combination products with corticosteroids, vilanterol, umeclidinium bromide and fluticasone furoate","Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids, vilanterol, umeclidinium bromide and fluticasone furoate",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03AL,chemical_substance,201048,19354,0.002144
HEA_atc_G03AA16,HEA,atc,G03AA16,"gestagener og østrogener, faste kombinationer, dienogest og ethinylestradiol","gestagener og østrogener, faste kombinationer, dienogest og ethinylestradiol",,,"progestogens and estrogens, fixed combinations, dienogest and ethinyl estradiol","Progestogens and estrogens, fixed combinations, dienogest and ethinylestradiol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03AA,chemical_substance,21813,3587,0.000397
HEA_atc_B03AB10,HEA,atc,B03AB10,"jern(III), orale midler, ferrimaltol","jern(III), orale midler, ferrimaltol",,,"Iron trivalent, oral preparations, ferric maltol","Iron trivalent, oral preparations, ferric maltol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B03AB,chemical_substance,138,34,4e-06
HEA_atc_L04AB05,HEA,atc,L04AB05,"tumor necrosis factor alpha (TNF-alfa) hæmmere, certolizumab pegol","tumor necrosis factor alpha (TNF-alfa) hæmmere, certolizumab pegol",,,"tumor necrosis factor alpha (TNF-alpha) inhibitors, certolizumab pegol","Tumor necrosis factor alpha (TNF-alpha) inhibitors, certolizumab pegol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L04AB,chemical_substance,5,1,0.0
HEA_atc_A10BD19,HEA,atc,A10BD19,"komb. af orale blod-glucose sænkende midler, linagliptin og empagliflozin","komb. af orale blod-glucose sænkende midler, linagliptin og empagliflozin",,,"combination of oral blood glucose lowering agents, linagliptin and empagliflozin","Combinations of oral blood glucose lowering drugs, linagliptin and empagliflozin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BD,chemical_substance,933,91,1e-05
HEA_atc_A10BK04,HEA,atc,A10BK04,"natrium-glucose co-transporter 2 (SGLT2) inhibitorer, ertugliflozin","natrium-glucose co-transporter 2 (SGLT2) inhibitorer, ertugliflozin",,,"Sodium-glucose co-transporter 2 (SGLT2) inhibitors, ertugliflozin","Sodium-glucose co-transporter 2 (SGLT2) inhibitors, ertugliflozin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BK,chemical_substance,812,100,1.1e-05
HEA_atc_B05BB,HEA,atc,B05BB,"opløsninger med virkning på elektrolytbalancen, opløsninger med virkning på elektrolytbalancen","opløsninger med virkning på elektrolytbalancen, opløsninger med virkning på elektrolytbalancen",,,"solutions affecting electrolyte balance, solutions affecting electrolyte balance",Solutions affecting the electrolyte balance,who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B05B,chemical_subgroup,5,1,0.0
HEA_atc_A10BD24,HEA,atc,A10BD24,"komb. af orale blod-glucose sænkende midler, sitagliptin og ertugliflozin","komb. af orale blod-glucose sænkende midler, sitagliptin og ertugliflozin",,,"combination of oral blood glucose lowering agents, sitagliptin and ertugliflozin","Combinations of oral blood glucose lowering drugs, sitagliptin and ertugliflozin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BD,chemical_substance,203,18,2e-06
HEA_atc_A10AE54,HEA,atc,A10AE54,"insuliner og analoger til injektion, langtidsvirkende, insulin glargin og lixisenatid","insuliner og analoger til injektion, langtidsvirkende, insulin glargin og lixisenatid",,,"insulins and analogues for injection, long-acting, insulin glargine and lixisenatide","Insulins and analogues for injection, long-acting, insulin glargine and lixisenatide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10AE,chemical_substance,192,20,2e-06
HEA_atc_D01AE02,HEA,atc,D01AE02,"andre fungicider til udvortes brug, methylrosanilin","andre fungicider til udvortes brug, methylrosanilin",,,"other fungicides for topical use, methylrosaniline","Other antifungals for topical use, methylrosaniline",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D01AE,chemical_substance,527,410,4.5e-05
HEA_atc_J07BD01,HEA,atc,J07BD01,"mæslingevacciner, mæslinger, levende attenueret","mæslingevacciner, mæslinger, levende attenueret",,,"pertussis vaccines, pertussis, live attenuated","Measles vaccines, measles, live attenuated",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J07BD,chemical_substance,3,2,0.0
HEA_atc_J07CA10,HEA,atc,J07CA10,"bacterielle og virale vacciner, kombinerede, tyfus - hepatitis A","bacterielle og virale vacciner, kombinerede, tyfus - hepatitis A",,,"bacterial and viral vaccines, combination, typhus - hepatitis A","Bacterial and viral vaccines, combined, typhoid-hepatitis A",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J07CA,chemical_substance,27,26,3e-06
HEA_atc_M04AB05,HEA,atc,M04AB05,"midler, der øger urinsyreudskillelsen, lesinurad","midler, der øger urinsyreudskillelsen, lesinurad",,,"agents increasing urinary acid excretion, lesinurad","Preparations increasing uric acid excretion, lesinurad",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M04AB,chemical_substance,34,10,1e-06
HEA_atc_S01JA51,HEA,atc,S01JA51,"farvestoffer, fluorescein, kombinationer","farvestoffer, fluorescein, kombinationer",,,"Colouring agents, fluorescein, combinations","Colouring agents, fluorescein, combinations",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01JA,chemical_substance,27,15,2e-06
HEA_atc_N07XX11,HEA,atc,N07XX11,"andre midler med virkning på nervesystemet, pitolisant","andre midler med virkning på nervesystemet, pitolisant",,,"other agents affecting the nervous system, pitolisant","Other nervous system drugs, pitolisant",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N07XX,chemical_substance,895,125,1.4e-05
HEA_atc_L04AC03,HEA,atc,L04AC03,"interleukinhæmmere, anakinra","interleukinhæmmere, anakinra",,,"interleukin inhibitors, anakinra","Interleukin inhibitors, anakinra",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L04AC,chemical_substance,2,2,0.0
HEA_atc_D11AX24,HEA,atc,D11AX24,"andre dermatologiske midler, deoxycholsyre","andre dermatologiske midler, deoxycholsyre",,,"other dermatological agents, deoxycholic acid","Other dermatologicals, deoxycholic acid",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D11AX,chemical_substance,5,3,0.0
HEA_atc_A16AX09,HEA,atc,A16AX09,"div. midler til fordøjelsesorganer og stofskifte, glycerolphenylbutyrat","div. midler til fordøjelsesorganer og stofskifte, glycerolphenylbutyrat",,,"various agents for digestive organs and metabolism, glycerol phenylbutyrate","Various alimentary tract and metabolism products, glycerol phenylbutyrate",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A16AX,chemical_substance,325,18,2e-06
HEA_atc_A10BD23,HEA,atc,A10BD23,"komb. af orale blod-glucose sænkende midler, metformin og ertugliflozin","komb. af orale blod-glucose sænkende midler, metformin og ertugliflozin",,,"combination of oral blood glucose lowering agents, metformin and ertugliflozin","Combinations of oral blood glucose lowering drugs, metformin and ertugliflozin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BD,chemical_substance,216,20,2e-06
HEA_atc_V04CD01,HEA,atc,V04CD01,"tests for hypofysefunktion, metyrapon","tests for hypofysefunktion, metyrapon",,,"Tests for pituitary function, metyrapone","Tests for pituitary function, metyrapone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V04CD,chemical_substance,38,3,0.0
HEA_atc_N02CD01,HEA,atc,N02CD01,"calcitoningenrelaterede peptid (CGRP) antagonister, erenumab","calcitoningenrelaterede peptid (CGRP) antagonister, erenumab",,,"Calcitonin gene-related peptide (CGRP) antagonists, erenumab","Calcitonin gene-related peptide (CGRP) antagonists, erenumab",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N02CD,chemical_substance,96,19,2e-06
HEA_atc_N05AX15,HEA,atc,N05AX15,"andre antipsykotika, cariprazin","andre antipsykotika, cariprazin",,,"other antipsychotics, cariprazine","Other antipsychotics, cariprazine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AX,chemical_substance,3020,391,4.3e-05
HEA_atc_C01CA07,HEA,atc,C01CA07,"adrenerge og dopaminerge midler, dobutamin","adrenerge og dopaminerge midler, dobutamin",,,"adrenergic and dopaminergic agents, dobutamine","Adrenergic and dopaminergic agents, dobutamine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C01CA,chemical_substance,3,2,0.0
HEA_atc_S02BA08,HEA,atc,S02BA08,"kortikosteroider, fluocinolonacetonid","kortikosteroider, fluocinolonacetonid",,,"Corticosteroids, fluocinolone acetonide","Corticosteroids, fluocinolone acetonide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S02BA,chemical_substance,9179,6203,0.000687
HEA_atc_C05AE03,HEA,atc,C05AE03,"muskelafslappende midler, diltiazem","muskelafslappende midler, diltiazem",,,"muscle relaxants, diltiazem","Muscle relaxants, diltiazem",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C05AE,chemical_substance,18841,13786,0.001527
HEA_atc_G03XX01,HEA,atc,G03XX01,"andre kønshormoner og modulatorer af genitalsystemet, prasteron","andre kønshormoner og modulatorer af genitalsystemet, prasteron",,,"other sex hormones and genital system modulators, prasterone","Other sex hormones and modulators of the genital system, prasterone",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03XX,chemical_substance,5257,1444,0.00016
HEA_atc_C01CA17,HEA,atc,C01CA17,"adrenerge og dopaminerge midler, midodrin","adrenerge og dopaminerge midler, midodrin",,,"adrenergic and dopaminergic agents, midodrine","Adrenergic and dopaminergic agents, midodrine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C01CA,chemical_substance,10960,918,0.000102
HEA_atc_R03AL07,HEA,atc,R03AL07,"adrenergika i kombination med antikolinergika inkl. trippel-stof kombinationer med corticosteroider, formoterol og glycopyrroniumbromid","adrenergika i kombination med antikolinergika inkl. trippel-stof kombinationer med corticosteroider, formoterol og glycopyrroniumbromid",,,"adrenergic agents in combination with anticholinergic agents including triple-drug combinations with corticosteroids, formoterol and glycopyrronium bromide","Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids, formoterol and glycopyrronium bromide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03AL,chemical_substance,24871,3966,0.000439
HEA_atc_A11HA05,HEA,atc,A11HA05,"andre usammensatte vitaminpræparater, biotin","andre usammensatte vitaminpræparater, biotin",,,"other multivitamin preparations, biotin","Other plain vitamin preparations, biotin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A11HA,chemical_substance,894,322,3.6e-05
HEA_atc_S01XA,HEA,atc,S01XA,"andre ophthalmologiske midler, andre ophthalmologiske midler","andre ophthalmologiske midler, andre ophthalmologiske midler",,,"other ophthalmologic agents, other ophthalmologic agents",Other ophthalmologicals,who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01X,chemical_subgroup,1756,295,3.3e-05
HEA_atc_P03AA,HEA,atc,P03AA,"svovlholdige midler, svovlholdige midler","svovlholdige midler, svovlholdige midler",,,"sulfur-containing agents, sulfur-containing agents",Sulfur containing products,who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_P03A,chemical_subgroup,9737,9104,0.001008
HEA_atc_N05AX16,HEA,atc,N05AX16,"andre antipsykotika, brexpiprazol","andre antipsykotika, brexpiprazol",,,"other antipsychotics, brexpiprazole","Other antipsychotics, brexpiprazole",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AX,chemical_substance,5514,658,7.3e-05
HEA_atc_A06AC51,HEA,atc,A06AC51,"volumendannende laksantia, ispaghula, kombinationspræparater","volumendannende laksantia, ispaghula, kombinationspræparater",,,"bulk-forming laxatives, ispaghula, combination preparations","Bulk-forming laxatives, ispaghula, combinations",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A06AC,chemical_substance,1751,606,6.7e-05
HEA_atc_A06A,HEA,atc,A06A,midler mod obstipatio,midler mod obstipatio,,,agents for constipation,DRUGS FOR CONSTIPATION,who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A06,pharmacological_subgroup,212,88,1e-05
HEA_atc_V04CA02,HEA,atc,V04CA02,"tests for diabetes, glucose","tests for diabetes, glucose",,,"Tests for diabetes, glucose","Tests for diabetes, glucose",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V04CA,chemical_substance,29,27,3e-06
HEA_atc_L01EJ01,HEA,atc,L01EJ01,"janus associerede kinase (JAK) hæmmere, ruxolitinib","janus associerede kinase (JAK) hæmmere, ruxolitinib",,,"janus associated kinase (JAK) inhibitors, ruxolitinib","Janus-associated kinase (JAK) inhibitors, ruxolitinib",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L01EJ,chemical_substance,2,1,0.0
HEA_atc_G03CC07,HEA,atc,G03CC07,"østrogener, kombinationer med andre stoffer, konjugerede østrogener og bazedoxifen","østrogener, kombinationer med andre stoffer, konjugerede østrogener og bazedoxifen",,,"estrogens, combinations with other substances, conjugated estrogens and bazedoxifene","Estrogens, combinations with other drugs, conjugated estrogens and bazedoxifene",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03CC,chemical_substance,147,57,6e-06
HEA_atc_A16AX05,HEA,atc,A16AX05,"div. midler til fordøjelsesorganer og stofskifte, zinkacetat","div. midler til fordøjelsesorganer og stofskifte, zinkacetat",,,"various agents for digestive organs and metabolism, zinc acetate","Various alimentary tract and metabolism products, zinc acetate",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A16AX,chemical_substance,4,4,0.0
