SPEC6,SPEC6_TXT,SPEC4_TXT,SPEC3_TXT,SPEC6_FRA,SPEC6_TIL
445533,Microp.fa IgE;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445535,Platan IgE;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445536,IgG x 2;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445537,Penicil f. IgE;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445539,rred IgE;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445541,Cladosp.Cl.IgE;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445549,Gulaks IgE;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445550,Bermudagr`sIgE;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445554,Musling IgE;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445562,Ribs IgE;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445563,Pr`c.Ab x 4;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445564,Rotteurin IgE;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445567,Allergiscreen;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445573,Tryptase;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445575,H¿rfr¿ IgE;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445577,Malassezia IgE;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
445578,Lime IgE;P,"Havre,inh.IgE;P",Hovedgruppe 5   KPLL,1/1/2007,12/31/2007
447000,HR-test Inhal;B,Ekspeditions gebyr,Ekspeditions gebyr,1/1/2007,12/31/2007
447001,HR-test F¿de;B,Ekspeditions gebyr,Ekspeditions gebyr,1/1/2007,12/31/2007
447002,HR-test Dem;B,Ekspeditions gebyr,Ekspeditions gebyr,1/1/2007,12/31/2007
447003,"HR test,Urtic ;B",Ekspeditions gebyr,Ekspeditions gebyr,1/1/2007,12/31/2007
448810,HEM I,Homocystein   - rett,Hovedgruppe 8   KPLL,1/1/2007,12/31/2007
448814,Syre-base(Kapil),Homocystein   - rett,Hovedgruppe 8   KPLL,1/1/2007,12/31/2007
448819,Kalium-Natrium,Homocystein   - rett,Hovedgruppe 8   KPLL,1/1/2007,12/31/2007
448825,Glucose toleran.,Homocystein   - rett,Hovedgruppe 8   KPLL,1/1/2007,12/31/2007
448826,Lactosebelastn.,Homocystein   - rett,Hovedgruppe 8   KPLL,1/1/2007,12/31/2007
448830,Urin stix,Homocystein   - rett,Hovedgruppe 8   KPLL,1/1/2007,12/31/2007
448856,Hepatitis A,Homocystein   - rett,Hovedgruppe 8   KPLL,1/1/2007,12/31/2007
448857,Hepatitis B,Homocystein   - rett,Hovedgruppe 8   KPLL,1/1/2007,12/31/2007
448865,Synacthen-test,Homocystein   - rett,Hovedgruppe 8   KPLL,1/1/2007,12/31/2007
448867,Helicob.pustepr.,Homocystein   - rett,Hovedgruppe 8   KPLL,1/1/2007,12/31/2007
448880,Blod i f`ces x3,Homocystein   - rett,Hovedgruppe 8   KPLL,1/1/2007,12/31/2007
449000,Projekt 1,Hovedgruppe 9   KPLL,Hovedgruppe 9   KPLL,1/1/2007,12/31/2007
449001,Projekt 2,Hovedgruppe 9   KPLL,Hovedgruppe 9   KPLL,1/1/2007,12/31/2007
449002,Projekt 3,Hovedgruppe 9   KPLL,Hovedgruppe 9   KPLL,1/1/2007,12/31/2007
449990,Ekspeditionsgebyr,Hovedgruppe 9   KPLL,Hovedgruppe 9   KPLL,1/1/2007,12/31/2007
449991,For fremm¿de i lab.,Hovedgruppe 9   KPLL,Hovedgruppe 9   KPLL,1/1/2007,12/31/2007
449992,Pr¿vetagn. eget hjem,Hovedgruppe 9   KPLL,Hovedgruppe 9   KPLL,1/1/2007,12/31/2007
449993,Indsendte pr¿ver,Hovedgruppe 9   KPLL,Hovedgruppe 9   KPLL,1/1/2007,12/31/2007
449994,Pr¿vetagn. plejehjem,Hovedgruppe 9   KPLL,Hovedgruppe 9   KPLL,1/1/2007,12/31/2007
449995,Kvalitetssikring,Hovedgruppe 9   KPLL,Hovedgruppe 9   KPLL,1/1/2007,12/31/2007
457000,Diverse-EKSP. GEBYR,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457001,"Pr¿vetagning, 1 pr¿v",Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457002,"Pr¿vetagning, 2 pr¿v",Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457021,HMATOLOGI,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457025,U-OPL SUBST U/F,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457026,S-COBALAMIN B12 8,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457028,P/S-TSH  3,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457041,U-UROBILINOGEN,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457044,S-CK-MB  2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457046,S-K       1/2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457048,S-Na   1/2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457050,S-CHLORID  Cl 1/2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457055,S-CALCIUM  1/2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457056,CHOLESTEROL+TRIGLYCE,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457057,S-CREA  1/2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457059,S(fPt)-GLUCOSE  4/23,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457062,S-LD   2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457063,S-g-GT  1/2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457064,S-ALT   1/2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457067,S-BASISK FOSFA 2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457068,S-AST  1/2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457070,BILIRUBINTYPE; stofk,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457073,S(vB)-CO2 TOT  26,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457082,"KALIUM-ION, UDSKILLE",Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457083,"NATRIUM-ION, UDSKILL",Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457086,S-OPL SUBST  2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457088,P-g-GT  1/2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457093,S-IgG  2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457094,S-IgA   2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457095,S-IgM   2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457097,S-T3.FRIT IMMUL 2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457098,S-T3  2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457099,S-T4  2,Hovedgruppe 7,Hovedgruppe 7,1/1/2007,12/31/2007
457138,S-ALLERG.DYR 4,Pt-BLODTRYK,Hovedgruppe 7,1/1/2007,12/31/2007
457196,S-T3-TEST,Pt-BLODTRYK,Hovedgruppe 7,1/1/2007,12/31/2007
457280,S-HCG-TOTAL,S-TRIGLYCERID,Hovedgruppe 7,1/1/2007,12/31/2007
457281,S-MAST-CLA:TOP,S-TRIGLYCERID,Hovedgruppe 7,1/1/2007,12/31/2007
457347,S-a-1-ANTITRYPSIN,B-HEMATOKRIT,Hovedgruppe 7,1/1/2007,12/31/2007
457376,U-PROT.U Kvan 11,B-HEMATOKRIT,Hovedgruppe 7,1/1/2007,12/31/2007
457379,P/S-TESTO,B-HEMATOKRIT,Hovedgruppe 7,1/1/2007,12/31/2007
457391,"MAGNESIUM(II), UDSKI",B-HEMATOKRIT,Hovedgruppe 7,1/1/2007,12/31/2007
457439,B-BLY,S-OSMOLALITET,Hovedgruppe 7,1/1/2007,12/31/2007
457464,P-SEROTONIN,S-OSMOLALITET,Hovedgruppe 7,1/1/2007,12/31/2007
457465,S-SEROTONIN,S-OSMOLALITET,Hovedgruppe 7,1/1/2007,12/31/2007
457468,S-PIIINP,S-OSMOLALITET,Hovedgruppe 7,1/1/2007,12/31/2007
457482,U-PORFYRIN TOT,S-OSMOLALITET,Hovedgruppe 7,1/1/2007,12/31/2007
457509,S-TSH-RECPTOR-AB,S-ALDOSTERON RIA,Hovedgruppe 7,1/1/2007,12/31/2007
457510,S-VKSTHORMON,S-ALDOSTERON RIA,Hovedgruppe 7,1/1/2007,12/31/2007
457526,F-FEDT I FCES,S-ALDOSTERON RIA,Hovedgruppe 7,1/1/2007,12/31/2007
457535,B-APO E GENOTYPE,S-ALDOSTERON RIA,Hovedgruppe 7,1/1/2007,12/31/2007
457581,S-TBG,S-ALDOSTERON RIA,Hovedgruppe 7,1/1/2007,12/31/2007
457608,S-MYOGLOBIN,S-APO A2,Hovedgruppe 7,1/1/2007,12/31/2007
457611,S-MAST-CLA,S-APO A2,Hovedgruppe 7,1/1/2007,12/31/2007
457612,S-INTR FAC.ANTIST,S-APO A2,Hovedgruppe 7,1/1/2007,12/31/2007
457625,P-CEA    1/2,S-APO A2,Hovedgruppe 7,1/1/2007,12/31/2007
457633,B-FAKTOR V GENMUT,S-APO A2,Hovedgruppe 7,1/1/2007,12/31/2007
457640,S-CIRK.IMMUNKOMP.,S-APO A2,Hovedgruppe 7,1/1/2007,12/31/2007
457665,Erys-PBG-DEAMINASE,S-APO A2,Hovedgruppe 7,1/1/2007,12/31/2007
457666,S-TRYPSIN 2,S-APO A2,Hovedgruppe 7,1/1/2007,12/31/2007
457679,Sten-URINSTEN,S-APO A2,Hovedgruppe 7,1/1/2007,12/31/2007
457725,S-PROPAFENON,S-OXCARBAZEPIN 8,Hovedgruppe 7,1/1/2007,12/31/2007
457743,RETINOLER,S-OXCARBAZEPIN 8,Hovedgruppe 7,1/1/2007,12/31/2007
457744,alfa-TOCOPHEROL+RETI,S-OXCARBAZEPIN 8,Hovedgruppe 7,1/1/2007,12/31/2007
457750,TRIIODTHYRONIN (FRIT,S-OXCARBAZEPIN 8,Hovedgruppe 7,1/1/2007,12/31/2007
457757,THYREOIDEA ANTISTOFF,S-OXCARBAZEPIN 8,Hovedgruppe 7,1/1/2007,12/31/2007
457774,AMIODARON,S-OXCARBAZEPIN 8,Hovedgruppe 7,1/1/2007,12/31/2007
457785,S-LAMOTRIGIN,S-OXCARBAZEPIN 8,Hovedgruppe 7,1/1/2007,12/31/2007
457795,P-ACTH,S-OXCARBAZEPIN 8,Hovedgruppe 7,1/1/2007,12/31/2007
457808,S-NSE,Borrelia antistof (I,Hovedgruppe 7,1/1/2007,12/31/2007
457832,P-VITAMIN B6,Borrelia antistof (I,Hovedgruppe 7,1/1/2007,12/31/2007
457855,S-THYR.GLOB.ANTI,Borrelia antistof (I,Hovedgruppe 7,1/1/2007,12/31/2007
457864,THYROXIN (FRIT),Borrelia antistof (I,Hovedgruppe 7,1/1/2007,12/31/2007
457869,METHYLMALONAT OG HOM,Borrelia antistof (I,Hovedgruppe 7,1/1/2007,12/31/2007
457880,P/S-METHYLMALO 3,Borrelia antistof (I,Hovedgruppe 7,1/1/2007,12/31/2007
457883,THYREOGLOBULIN,Borrelia antistof (I,Hovedgruppe 7,1/1/2007,12/31/2007
457898,"PORPHYRINER, FRAKTIO",Borrelia antistof (I,Hovedgruppe 7,1/1/2007,12/31/2007
457904,S-ANTI INSULIN,U-AMINO S_JLE,Hovedgruppe 7,1/1/2007,12/31/2007
457907,U-BENZODIAZ.ARB.K,U-AMINO S_JLE,Hovedgruppe 7,1/1/2007,12/31/2007
457909,U-AMFETAMIN 21/8,U-AMINO S_JLE,Hovedgruppe 7,1/1/2007,12/31/2007
457911,U-OPIATER  ARB.K.,U-AMINO S_JLE,Hovedgruppe 7,1/1/2007,12/31/2007
457913,U-CANNABINOL ARBK,U-AMINO S_JLE,Hovedgruppe 7,1/1/2007,12/31/2007
457922,P-THYR.GLOB.ANTI,U-AMINO S_JLE,Hovedgruppe 7,1/1/2007,12/31/2007
457949,P/S-CORTISOL,U-AMINO S_JLE,Hovedgruppe 7,1/1/2007,12/31/2007
457954,P/S-IL-2R    3,U-AMINO S_JLE,Hovedgruppe 7,1/1/2007,12/31/2007
457968,S-CEA    1/2,U-AMINO S_JLE,Hovedgruppe 7,1/1/2007,12/31/2007
457978,S-C1-INA-ANTIGEN,U-AMINO S_JLE,Hovedgruppe 7,1/1/2007,12/31/2007
457983,P/S-PHENYTOIN,U-AMINO S_JLE,Hovedgruppe 7,1/1/2007,12/31/2007
458045,P/S-NORTRIPTYLIN  3,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458047,AMITRIPTYLIN; stofk.,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458048,S-a-1-FTOPROTEIN,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458058,P/S-ERYTHROPOIETIN,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458062,P/S-THEOPHYLLIN,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458064,P/S-HOMOCYSTEIN,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458066,S-FERROXIDASE,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458067,S-COMPL. C3c,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458069,P/S-IMMUNGLOB.E,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458071,S-COMPL. C4c,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458087,S-Lp(a),Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458093,P/S-b-2-MICROGLOB,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458095,P/S-RENIN,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458100,P-VASOPRESSIN,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458103,TSH-RECEPTOR-Ab/THYR,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458105,P/S-CARBAMAZEPIN,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458110,NARKOTIKUM; ARB.K. (,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458111,NARKOTIKUM OG BENZOD,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458129,P/S-ALDOSTERON 3,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458133,S-PHYTOMENADION 2,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458146,B-CICLOSPORIN 12,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458167,P/S-VALPROAT 10,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458180,S-VITAMIN E,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458187,P/S-TESTO. FRIT 3,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458189,P-PROT C AKTIVI 1,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458191,P/S-RETINOLB.PROT 3,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458195,P-PAI-1,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458196,P-PROTEIN S FRIT,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458197,P-PROT C RESIST 1,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458198,P-COMPL. C3d,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458199,P-ANTITHR.fakt.Xa,P-VASOPRESSIN,Hovedgruppe 8,1/1/2007,12/31/2007
458200,P-ANTITHR.fkt.IIa,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458202,S-COMPL. C2   2,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458203,S-SELEN    2,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458213,S-PENICILLIN G 8,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458214,S-PENICILLIN V 8,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458233,S-COMPL. C1q  2,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458234,"P/S-1,25-D2+D3  3",P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458236,S-DHA-SULFAT 8,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458239,P/S-ASCORBAT 3,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458244,"CORTISOL(FRIT), UDSK",P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458245,CATECHOLAMINER; egen,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458246,P/S-CALCITONIN  3,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458250,S-TOPIRAMAT  8,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458252,S-SUR PHOS/PROS 2,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458255,S-AMYLASE MAKRO 2,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458258,HMOGLOBINTYPE; stof,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458261,"CITRAT, UDSKILLELSE",P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458263,S(fPt)-ZINK  4,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458264,P-BNP  1,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458267,S-17-OH-PROGES 2,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458268,P-TPO anti-   1/2,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458269,S-TPO anti-   1/2,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458270,BASISK PHOSPHATASETY,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458271,S-A-DION 2,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458272,LACTATDEHYDROGENASET,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458274,S-NIKKEL  8,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458280,S-ALDOLASE 2,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458281,AMYLASETYPE; kat.k.,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458287,S-PROCALCITONIN 2,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458289,S-LYSOZYM   2,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458292,S-BI-ANTI. IgE 8,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458293,S-HVEPS ANTIIgE 8,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458295,P/S(fPt)-INSULIN,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458296,P/S(fPt)-PROINSULIN,P-ANTITHR.fkt.IIa,Hovedgruppe 8,1/1/2007,12/31/2007
458301,B-THIAMIN    12,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458303,5-HYDROXYINDOLYLACET,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458304,"VANILLYLMANDELAT, UD",U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458305,U-17-KGS    11,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458307,B-GLU-6-P-DH,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458312,P/S(fPt)-C-PEP PROIN,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458313,P/S-ETHOSUXIMID  3,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458314,DNA(B)-Laktoseintole,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458315,P/S-CA 50  3,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458316,P/S-CA 19-9  3,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458317,B-KVIKSLV 12,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458319,B-PYRUVATKINASE31,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458321,"S-T4,FRIT IMMUL 2",U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458323,P/S-25-OH-D    3,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458324,Transf.(S)-CDT    18,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458329,B-KVIKSLV 21,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458335,S-IMMUNGLOB D 2,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458340,S-PRO-BNP 2,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458344,S-PEPTIDYLDIPEP 2,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458345,S-CA 15-3   2,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458346,S-CA 125  2,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458347,P/S-LIPASE  3,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458351,S-IGF-I  2,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458353,P-C1-INA.FUNK. 1,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458362,DNA(F)-GENEFEC  35,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458363,CYTOCHROM P450 GENER,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458364,CATECHOLAMINMETABOLI,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458367,S-KOBBER 2,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458369,P/S-FLECAINID 3,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458370,B-CADMIUM  31,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458371,S-SHBG  2,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458384,B-MANGAN 31,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458385,TRANSCOBALAMINER; st,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458386,P/S-CHOLINESTERA  3,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458388,S-TRANSGLUTAM. 2,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458390,GLIADIN-ANTISTOF; ar,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458391,S-CHROM 2,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458393,U-KVIKSLV 21,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458395,ukendt,U-HISTAMIN,Hovedgruppe 8,1/1/2007,12/31/2007
458407,ukendt,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458412,ukendt,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458413,ukendt,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458414,ukendt,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458415,ukendt,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458417,ukendt,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458418,ukendt,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458422,ukendt,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
458423,ukendt,Hovedgruppe 8,Hovedgruppe 8,1/1/2007,12/31/2007
459994,S-JERN  1/2,Hovedgruppe 9,Hovedgruppe 9,1/1/2007,12/31/2007
459997,S-BILIRUBINER 2,Hovedgruppe 9,Hovedgruppe 9,1/1/2007,12/31/2007
481110,Leptospira mikrosko,Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481111,"Alm.bakt.us., øvre",Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481112,"Alm.bakt.us., øvre",Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481113,"Alm.bakt.us., urin",Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481114,"Alm.bakt.us., urin,",Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481116,"Alm.bakt.us.,Gardne",Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481118,"Alm.bakt.us., sårse",Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481119,"Alm.bakt.us., sårse",Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481121,"Legionella, dyrknin",Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481123,"Alm.bakt.us., nedre",Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481124,"Alm.bakt.us., nedre",Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481126,"Alm.bakt.us.,Gardne",Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481132,"Alm.bakt.us.,Blod",Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481133,Alm.bakt.us. (norma,Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481134,Alm.bakt.us.(normal,Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481140,"Leptospira, dyrknin",Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481142,"Actinomyces, dyrkni",Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
481147,TPB Standard,Undergruppe 11,Hovedgruppe 1,1/1/2007,12/31/2007
